date,rainfall_mm,anomaly_rf,anomaly_1mo,rainfall_change,anomaly_change
2021-04-21,90.25741873333332,115.08282866666667,109.6110198,19.45486305223094,2.8515120944387684
2021-05-01,90.81631073333332,117.53240673333333,115.5678246,0.6192200129844672,2.128534808404625
2021-05-11,138.71630526666667,181.35595026666667,138.579452,52.743823379903134,54.302932533442586
2021-05-21,68.00351513333334,87.23045573333334,129.18376533333333,-50.97655246612563,-51.90096845178267
2021-06-01,58.55394106666667,94.17884473333334,122.50844066666667,-13.89571413792221,7.965553935934344
2021-06-11,67.11820806666667,118.66386213333334,97.5670232,14.626286196942996,25.998426153271616
2021-06-21,54.942593333333335,102.3191664,104.6148494,-18.140553933203385,-13.773945529404797
2021-07-01,86.0814938,131.937907,118.79046293333334,56.67533798004196,28.947402175082605
2021-07-11,56.43174526666667,92.60160113333333,109.20631013333333,-34.44381274588585,-29.81425638855001
2021-07-21,50.875174666666666,75.78016766666666,99.40138759999999,-9.846533318688932,-18.16538079341217
2021-08-01,73.23813913333333,112.88242140000001,93.0855968,43.95653599852669,48.9603742981074
2021-08-11,119.32041166666666,157.396386,116.75322120000001,62.921140649735065,39.4339207539359
2021-08-21,103.68831146666666,105.1820942,124.59107633333333,-13.100943905280694,-33.173755209347696
2021-09-01,74.2765528,90.35752186666667,115.71260573333333,-28.36554887492969,-14.094197730219104
2021-09-11,91.37568633333333,111.6117536,102.54943580000001,23.02090348669672,23.52237123622811
2021-09-21,93.8475576,115.6650974,106.16033753333333,2.7051739536592123,3.6316460133101858
2021-10-01,71.84258960000001,73.8292954,99.23060033333333,-23.44756599185058,-36.16977198862411
2021-10-11,81.02587126666667,83.0085176,89.41072933333334,12.782503690076696,12.433035084877698
2021-10-21,118.32733626666666,98.78160460000001,85.78343333333333,46.036487379735824,19.001769283493395
2021-11-01,108.17397353333334,96.54705806666668,92.951239,-8.580741402351311,-2.26210795257048
2021-11-11,100.86341553333334,94.19479206666666,96.34125533333332,-6.7581487128669515,-2.436393243982382
2021-11-21,133.51053613333335,126.21383493333333,105.25087006666666,32.367653254029236,33.99237066525407
2021-12-01,124.93456493333333,102.76424206666667,108.57984400000001,-6.423441511339167,-18.579257083070832
2021-12-11,172.1024988,153.95382566666666,128.49943733333333,37.75411063530423,49.81264160620342
2021-12-21,93.10313206666666,79.66199706666666,111.22962293333333,-45.90251000663178,-48.255915874966995
2022-01-01,82.97637389333333,105.8020108,114.92156106666667,-10.876925349924903,32.81365606671596
2022-01-11,24.614507,37.90555266666667,76.81813506666667,-70.33552342062801,-64.1731264084192
2022-01-21,43.659068573333336,62.69945966666667,69.40417086666666,77.3712899199376,65.40969661630398
2022-02-01,110.37342586666666,260.03633433333334,103.4387116,152.80755974277014,314.73456982848325
2022-02-11,107.54742106666667,237.83271866666666,173.59867966666667,-2.560403265378264,-8.538658923796582
2022-02-21,123.27826406666667,300.0851704,281.14659133333333,14.626890021145854,26.174889679742908
2022-03-01,112.26150606666667,201.21078733333334,251.4315533333333,-8.936496699890528,-32.948773488163894
2022-03-11,68.94259126666665,120.48370853333333,203.658771,-38.58750547518489,-40.12065151669254
2022-03-21,91.70866333333333,107.73028073333333,138.36575226666668,33.02178181642259,-10.585188616161833
2022-04-01,100.09645853333333,150.757495,123.96954966666665,9.146131777663037,39.93975878812819
