from_stop_id,to_stop_id,route_id,travel_time_s,operator
16300,16100,KA15_KD19,300,ktmb
16100,15400,KA15_KD19,540,ktmb
15400,15200,KA15_KD19,240,ktmb
15200,15400,KA15_KD19,180,ktmb
15400,16100,KA15_KD19,600,ktmb
16100,16300,KA15_KD19,300,ktmb
16300,16500,KA15_KD19,240,ktmb
16500,17300,KA15_KD19,480,ktmb
17300,17800,KA15_KD19,540,ktmb
17800,18100,KA15_KD19,420,ktmb
18100,18500,KA15_KD19,480,ktmb
18500,18400,KA15_KD19,420,ktmb
18400,18600,KA15_KD19,180,ktmb
18600,18700,KA15_KD19,300,ktmb
18700,18800,KA15_KD19,300,ktmb
18800,18900,KA15_KD19,180,ktmb
18900,19000,KA15_KD19,240,ktmb
19000,19100,KA15_KD19,180,ktmb
55200,55100,KA15_KD19,360,ktmb
55100,55000,KA15_KD19,240,ktmb
55000,54900,KA15_KD19,120,ktmb
54900,54800,KA15_KD19,180,ktmb
54800,54700,KA15_KD19,240,ktmb
54700,54500,KA15_KD19,180,ktmb
54500,54400,KA15_KD19,420,ktmb
54400,54200,KA15_KD19,480,ktmb
54200,53800,KA15_KD19,600,ktmb
53800,53700,KA15_KD19,540,ktmb
53700,53600,KA15_KD19,480,ktmb
53600,53500,KA15_KD19,120,ktmb
53500,53400,KA15_KD19,180,ktmb
53400,53100,KA15_KD19,360,ktmb
53100,53000,KA15_KD19,120,ktmb
53000,52900,KA15_KD19,180,ktmb
52900,52800,KA15_KD19,180,ktmb
52800,52700,KA15_KD19,180,ktmb
52700,19100,KA15_KD19,360,ktmb
19100,52700,KA15_KD19,360,ktmb
52700,52800,KA15_KD19,180,ktmb
52800,52900,KA15_KD19,120,ktmb
52900,53000,KA15_KD19,300,ktmb
53000,53100,KA15_KD19,120,ktmb
53100,53400,KA15_KD19,360,ktmb
53400,53500,KA15_KD19,120,ktmb
53500,53600,KA15_KD19,360,ktmb
53600,53700,KA15_KD19,480,ktmb
53700,53800,KA15_KD19,480,ktmb
53800,54200,KA15_KD19,960,ktmb
54200,54400,KA15_KD19,360,ktmb
54400,54500,KA15_KD19,360,ktmb
54500,54700,KA15_KD19,240,ktmb
54700,54800,KA15_KD19,180,ktmb
54800,54900,KA15_KD19,180,ktmb
54900,55000,KA15_KD19,120,ktmb
55000,55100,KA15_KD19,420,ktmb
55100,55200,KA15_KD19,360,ktmb
