date,total_ridership,fuel_ron95,rainfall_mm,modal_shift_signal
2022-05-19,657689,2.05,83.48866874829932,0
2022-05-20,679283,2.05,83.48866874829932,0
2022-05-21,478247,2.05,59.62111291836735,0
2022-05-22,429182,2.05,59.62111291836735,0
2022-05-23,642956,2.05,59.62111291836735,0
2022-05-24,657424,2.05,59.62111291836735,0
2022-05-25,663317,2.05,59.62111291836735,0
2022-05-26,679734,2.05,59.62111291836735,0
2022-05-27,700310,2.05,59.62111291836735,0
2022-05-28,518546,2.05,59.62111291836735,0
2022-05-29,443070,2.05,59.62111291836735,0
2022-05-30,659498,2.05,59.62111291836735,0
2022-05-31,675581,2.05,59.62111291836735,0
2022-06-01,705169,2.05,84.21539725170068,0
2022-06-02,695238,2.05,84.21539725170068,0
2022-06-03,726784,2.05,84.21539725170068,0
2022-06-04,531292,2.05,84.21539725170068,0
2022-06-05,549304,2.05,84.21539725170068,0
2022-06-06,511356,2.05,84.21539725170068,0
2022-06-07,713666,2.05,84.21539725170068,0
2022-06-08,759559,2.05,84.21539725170068,0
2022-06-09,737789,2.05,84.21539725170068,0
2022-06-10,735659,2.05,84.21539725170068,0
2022-06-11,583225,2.05,77.4559070340136,0
2022-06-12,472680,2.05,77.4559070340136,0
2022-06-13,673289,2.05,77.4559070340136,0
2022-06-14,723036,2.05,77.4559070340136,0
2022-06-15,698464,2.05,77.4559070340136,0
2022-06-16,741274,2.05,77.4559070340136,0
2022-06-17,802630,2.05,77.4559070340136,0
2022-06-18,647121,2.05,77.4559070340136,0
2022-06-19,620205,2.05,77.4559070340136,0
2022-06-20,783527,2.05,77.4559070340136,0
2022-06-21,808775,2.05,79.39454221088435,0
2022-06-22,815760,2.05,79.39454221088435,0
2022-06-23,822874,2.05,79.39454221088435,0
2022-06-24,853310,2.05,79.39454221088435,0
2022-06-25,736750,2.05,79.39454221088435,0
2022-06-26,653305,2.05,79.39454221088435,0
2022-06-27,808646,2.05,79.39454221088435,0
2022-06-28,820265,2.05,79.39454221088435,0
2022-06-29,839418,2.05,79.39454221088435,0
2022-06-30,841371,2.05,79.39454221088435,0
2022-07-01,891650,2.05,51.51447759863945,0
2022-07-02,751972,2.05,51.51447759863945,0
2022-07-03,680400,2.05,51.51447759863945,0
2022-07-04,819766,2.05,51.51447759863945,0
2022-07-05,840472,2.05,51.51447759863945,0
2022-07-06,860847,2.05,51.51447759863945,0
2022-07-07,856415,2.05,51.51447759863945,0
2022-07-08,861944,2.05,51.51447759863945,0
2022-07-09,642361,2.05,51.51447759863945,0
2022-07-10,627709,2.05,51.51447759863945,0
2022-07-11,569625,2.05,59.65009521768707,0
2022-07-12,879389,2.05,59.65009521768707,0
2022-07-13,829569,2.05,59.65009521768707,0
2022-07-14,833509,2.05,59.65009521768707,0
2022-07-15,854498,2.05,59.65009521768707,0
2022-07-16,538767,2.05,59.65009521768707,0
2022-07-17,453522,2.05,59.65009521768707,0
2022-07-18,722835,2.05,59.65009521768707,0
2022-07-19,741182,2.05,59.65009521768707,0
2022-07-20,756991,2.05,59.65009521768707,0
2022-07-21,748079,2.05,84.53817279591837,0
2022-07-22,751963,2.05,84.53817279591837,0
2022-07-23,513599,2.05,84.53817279591837,0
2022-07-24,443463,2.05,84.53817279591837,0
2022-07-25,730005,2.05,84.53817279591837,0
2022-07-26,757442,2.05,84.53817279591837,0
2022-07-27,753264,2.05,84.53817279591837,0
2022-07-28,749442,2.05,84.53817279591837,0
2022-07-29,767744,2.05,84.53817279591837,0
2022-07-30,547890,2.05,84.53817279591837,0
2022-07-31,488080,2.05,84.53817279591837,0
2022-08-01,751605,2.05,72.35984806802722,0
2022-08-02,767471,2.05,72.35984806802722,0
2022-08-03,774169,2.05,72.35984806802722,0
2022-08-04,791557,2.05,72.35984806802722,0
2022-08-05,811079,2.05,72.35984806802722,0
2022-08-06,598319,2.05,72.35984806802722,0
2022-08-07,543624,2.05,72.35984806802722,0
2022-08-08,784684,2.05,72.35984806802722,0
2022-08-09,804742,2.05,72.35984806802722,0
2022-08-10,820131,2.05,72.35984806802722,0
2022-08-11,803945,2.05,54.700970115646264,0
2022-08-12,808600,2.05,54.700970115646264,0
2022-08-13,577956,2.05,54.700970115646264,0
2022-08-14,528083,2.05,54.700970115646264,0
2022-08-15,759013,2.05,54.700970115646264,0
2022-08-16,785305,2.05,54.700970115646264,0
2022-08-17,793036,2.05,54.700970115646264,0
2022-08-18,800633,2.05,54.700970115646264,0
2022-08-19,793871,2.05,54.700970115646264,0
2022-08-20,525957,2.05,54.700970115646264,0
2022-08-21,471545,2.05,105.0167349047619,0
2022-08-22,755653,2.05,105.0167349047619,0
2022-08-23,787602,2.05,105.0167349047619,0
2022-08-24,802428,2.05,105.0167349047619,0
2022-08-25,790094,2.05,105.0167349047619,0
2022-08-26,810047,2.05,105.0167349047619,0
2022-08-27,553750,2.05,105.0167349047619,0
2022-08-28,489172,2.05,105.0167349047619,0
2022-08-29,780307,2.05,105.0167349047619,0
2022-08-30,856196,2.05,105.0167349047619,0
2022-08-31,761028,2.05,105.0167349047619,0
2022-09-01,798558,2.05,84.20799807482993,0
2022-09-02,814539,2.05,84.20799807482993,0
2022-09-03,568826,2.05,84.20799807482993,0
2022-09-04,524008,2.05,84.20799807482993,0
2022-09-05,805254,2.05,84.20799807482993,0
2022-09-06,840202,2.05,84.20799807482993,0
2022-09-07,868182,2.05,84.20799807482993,0
2022-09-08,856578,2.05,84.20799807482993,0
2022-09-09,833971,2.05,84.20799807482993,0
2022-09-10,668768,2.05,84.20799807482993,0
2022-09-11,501607,2.05,81.68283091156462,0
2022-09-12,806858,2.05,81.68283091156462,0
2022-09-13,829769,2.05,81.68283091156462,0
2022-09-14,836409,2.05,81.68283091156462,0
2022-09-15,859348,2.05,81.68283091156462,0
2022-09-16,568652,2.05,81.68283091156462,0
2022-09-17,533350,2.05,81.68283091156462,0
2022-09-18,471806,2.05,81.68283091156462,0
2022-09-19,778140,2.05,81.68283091156462,0
2022-09-20,815742,2.05,81.68283091156462,0
2022-09-21,827163,2.05,70.44736818367348,0
2022-09-22,813604,2.05,70.44736818367348,0
2022-09-23,827692,2.05,70.44736818367348,0
2022-09-24,573138,2.05,70.44736818367348,0
2022-09-25,491177,2.05,70.44736818367348,0
2022-09-26,766919,2.05,70.44736818367348,0
2022-09-27,816282,2.05,70.44736818367348,0
2022-09-28,824940,2.05,70.44736818367348,0
2022-09-29,819500,2.05,70.44736818367348,0
2022-09-30,827601,2.05,70.44736818367348,0
2022-10-01,590936,2.05,120.0786407414966,0
2022-10-02,527165,2.05,120.0786407414966,0
2022-10-03,817930,2.05,120.0786407414966,0
2022-10-04,844298,2.05,120.0786407414966,0
2022-10-05,857448,2.05,120.0786407414966,0
2022-10-06,854323,2.05,120.0786407414966,0
2022-10-07,854918,2.05,120.0786407414966,0
2022-10-08,605814,2.05,120.0786407414966,0
2022-10-09,567566,2.05,120.0786407414966,0
2022-10-10,499918,2.05,120.0786407414966,0
2022-10-11,838679,2.05,123.77088654421769,0
2022-10-12,839675,2.05,123.77088654421769,0
2022-10-13,846175,2.05,123.77088654421769,0
2022-10-14,849097,2.05,123.77088654421769,0
2022-10-15,562235,2.05,123.77088654421769,0
2022-10-16,510313,2.05,123.77088654421769,0
2022-10-17,818652,2.05,123.77088654421769,0
2022-10-18,845592,2.05,123.77088654421769,0
2022-10-19,864859,2.05,123.77088654421769,0
2022-10-20,867448,2.05,123.77088654421769,0
2022-10-21,885204,2.05,180.83779553741496,0
2022-10-22,634979,2.05,180.83779553741496,0
2022-10-23,621157,2.05,180.83779553741496,0
2022-10-24,524771,2.05,180.83779553741496,0
2022-10-25,760367,2.05,180.83779553741496,0
2022-10-26,772591,2.05,180.83779553741496,0
2022-10-27,793212,2.05,180.83779553741496,0
2022-10-28,801795,2.05,180.83779553741496,0
2022-10-29,560541,2.05,180.83779553741496,0
2022-10-30,481098,2.05,180.83779553741496,0
2022-10-31,783892,2.05,180.83779553741496,0
2022-11-01,828743,2.05,132.77931731292517,0
2022-11-02,828388,2.05,132.77931731292517,0
2022-11-03,834098,2.05,132.77931731292517,0
2022-11-04,843407,2.05,132.77931731292517,0
2022-11-05,573231,2.05,132.77931731292517,0
2022-11-06,511113,2.05,132.77931731292517,0
2022-11-07,794769,2.05,132.77931731292517,0
2022-11-08,767909,2.05,132.77931731292517,0
2022-11-09,671906,2.05,132.77931731292517,0
2022-11-10,642946,2.05,132.77931731292517,0
2022-11-11,658670,2.05,143.27848672108846,0
2022-11-12,469400,2.05,143.27848672108846,0
2022-11-13,422782,2.05,143.27848672108846,0
2022-11-14,731619,2.05,143.27848672108846,0
2022-11-15,803527,2.05,143.27848672108846,0
2022-11-16,862729,2.05,143.27848672108846,0
2022-11-17,839062,2.05,143.27848672108846,0
2022-11-18,494897,2.05,143.27848672108846,0
2022-11-19,434733,2.05,143.27848672108846,0
2022-11-20,460634,2.05,143.27848672108846,0
2022-11-21,735344,2.05,97.42999675510204,0
2022-11-22,815789,2.05,97.42999675510204,0
2022-11-23,834824,2.05,97.42999675510204,0
2022-11-24,835866,2.05,97.42999675510204,0
2022-11-25,839437,2.05,97.42999675510204,0
2022-11-26,624037,2.05,97.42999675510204,0
2022-11-27,527519,2.05,97.42999675510204,0
2022-11-28,483000,2.05,97.42999675510204,0
2022-11-29,753437,2.05,97.42999675510204,0
2022-11-30,844596,2.05,97.42999675510204,0
2022-12-01,854484,2.05,185.45649997278912,0
2022-12-02,867377,2.05,185.45649997278912,0
2022-12-03,642541,2.05,185.45649997278912,0
2022-12-04,548499,2.05,185.45649997278912,0
2022-12-05,820673,2.05,185.45649997278912,0
2022-12-06,847795,2.05,185.45649997278912,0
2022-12-07,863929,2.05,185.45649997278912,0
2022-12-08,859499,2.05,185.45649997278912,0
2022-12-09,871235,2.05,185.45649997278912,0
2022-12-10,610277,2.05,185.45649997278912,0
2022-12-11,580710,2.05,201.92327150340137,0
2022-12-12,759713,2.05,201.92327150340137,0
2022-12-13,846144,2.05,201.92327150340137,0
2022-12-14,852375,2.05,201.92327150340137,0
2022-12-15,850587,2.05,201.92327150340137,0
2022-12-16,851421,2.05,201.92327150340137,0
2022-12-17,690120,2.05,201.92327150340137,0
2022-12-18,639069,2.05,201.92327150340137,0
2022-12-19,802435,2.05,201.92327150340137,0
2022-12-20,830584,2.05,201.92327150340137,0
2022-12-21,835788,2.05,87.12915268027211,0
2022-12-22,815604,2.05,87.12915268027211,0
2022-12-23,833264,2.05,87.12915268027211,0
2022-12-24,689708,2.05,87.12915268027211,0
2022-12-25,684639,2.05,87.12915268027211,0
2022-12-26,550843,2.05,87.12915268027211,0
2022-12-27,763265,2.05,87.12915268027211,0
2022-12-28,780389,2.05,87.12915268027211,0
2022-12-29,774271,2.05,87.12915268027211,0
2022-12-30,780845,2.05,87.12915268027211,0
2022-12-31,721076,2.05,87.12915268027211,0
2023-01-01,626393,2.05,100.50590273469388,0
2023-01-02,487546,2.05,100.50590273469388,0
2023-01-03,878989,2.05,100.50590273469388,0
2023-01-04,849870,2.05,100.50590273469388,0
2023-01-05,841678,2.05,100.50590273469388,0
2023-01-06,850529,2.05,100.50590273469388,0
2023-01-07,626763,2.05,100.50590273469388,0
2023-01-08,510886,2.05,100.50590273469388,0
2023-01-09,848693,2.05,100.50590273469388,0
2023-01-10,879672,2.05,100.50590273469388,0
2023-01-11,902507,2.05,77.29546417687075,0
2023-01-12,895280,2.05,77.29546417687075,0
2023-01-13,895628,2.05,77.29546417687075,0
2023-01-14,604564,2.05,77.29546417687075,0
2023-01-15,560712,2.05,77.29546417687075,0
2023-01-16,852977,2.05,77.29546417687075,0
2023-01-17,898074,2.05,77.29546417687075,0
2023-01-18,911971,2.05,77.29546417687075,0
2023-01-19,909453,2.05,77.29546417687075,0
2023-01-20,807821,2.05,77.29546417687075,0
2023-01-21,528309,2.05,209.65401914285712,0
2023-01-22,586085,2.05,209.65401914285712,0
2023-01-23,563332,2.05,209.65401914285712,0
2023-01-24,481934,2.05,209.65401914285712,0
2023-01-25,702620,2.05,209.65401914285712,0
2023-01-26,724563,2.05,209.65401914285712,0
2023-01-27,755777,2.05,209.65401914285712,0
2023-01-28,575155,2.05,209.65401914285712,0
2023-01-29,504475,2.05,209.65401914285712,0
2023-01-30,811320,2.05,209.65401914285712,0
2023-01-31,857505,2.05,209.65401914285712,0
2023-02-01,594363,2.05,104.25021894557823,0
2023-02-02,874190,2.05,104.25021894557823,0
2023-02-03,888943,2.05,104.25021894557823,0
2023-02-04,599269,2.05,104.25021894557823,0
2023-02-05,579003,2.05,104.25021894557823,0
2023-02-06,469537,2.05,104.25021894557823,0
2023-02-07,874311,2.05,104.25021894557823,0
2023-02-08,888160,2.05,104.25021894557823,0
2023-02-09,880869,2.05,104.25021894557823,0
2023-02-10,886257,2.05,104.25021894557823,0
2023-02-11,633442,2.05,72.0078332707483,0
2023-02-12,552917,2.05,72.0078332707483,0
2023-02-13,871675,2.05,72.0078332707483,0
2023-02-14,920700,2.05,72.0078332707483,0
2023-02-15,907404,2.05,72.0078332707483,0
2023-02-16,899539,2.05,72.0078332707483,0
2023-02-17,894771,2.05,72.0078332707483,0
2023-02-18,596459,2.05,72.0078332707483,0
2023-02-19,544563,2.05,72.0078332707483,0
2023-02-20,852721,2.05,72.0078332707483,0
2023-02-21,880255,2.05,75.36711462380953,0
2023-02-22,893508,2.05,75.36711462380953,0
2023-02-23,881149,2.05,75.36711462380953,0
2023-02-24,883416,2.05,75.36711462380953,0
2023-02-25,628021,2.05,75.36711462380953,0
2023-02-26,563949,2.05,75.36711462380953,0
2023-02-27,837022,2.05,75.36711462380953,0
2023-02-28,878938,2.05,75.36711462380953,0
2023-03-01,921848,2.05,94.6432325510204,0
2023-03-02,918379,2.05,94.6432325510204,0
2023-03-03,912554,2.05,94.6432325510204,0
2023-03-04,748856,2.05,94.6432325510204,0
2023-03-05,630819,2.05,94.6432325510204,0
2023-03-06,904593,2.05,94.6432325510204,0
2023-03-07,939093,2.05,94.6432325510204,0
2023-03-08,966573,2.05,94.6432325510204,0
2023-03-09,945582,2.05,94.6432325510204,0
2023-03-10,944195,2.05,94.6432325510204,0
2023-03-11,673288,2.05,40.15426124285714,0
2023-03-12,634160,2.05,40.15426124285714,0
2023-03-13,910730,2.05,40.15426124285714,0
2023-03-14,961936,2.05,40.15426124285714,0
2023-03-15,989941,2.05,40.15426124285714,0
2023-03-16,1015697,2.05,40.15426124285714,0
2023-03-17,1054416,2.05,40.15426124285714,0
2023-03-18,833788,2.05,40.15426124285714,0
2023-03-19,767206,2.05,40.15426124285714,0
2023-03-20,1001402,2.05,40.15426124285714,0
2023-03-21,1054744,2.05,76.53100774353742,0
2023-03-22,1079046,2.05,76.53100774353742,0
2023-03-23,961794,2.05,76.53100774353742,0
2023-03-24,975882,2.05,76.53100774353742,0
2023-03-25,636781,2.05,76.53100774353742,0
2023-03-26,620839,2.05,76.53100774353742,0
2023-03-27,944259,2.05,76.53100774353742,0
2023-03-28,984035,2.05,76.53100774353742,0
2023-03-29,994897,2.05,76.53100774353742,0
2023-03-30,997075,2.05,76.53100774353742,0
2023-03-31,1021747,2.05,76.53100774353742,0
2023-04-01,616548,2.05,72.11749173809523,0
2023-04-02,555377,2.05,72.11749173809523,0
2023-04-03,932584,2.05,72.11749173809523,0
2023-04-04,969924,2.05,72.11749173809523,0
2023-04-05,974515,2.05,72.11749173809523,0
2023-04-06,989463,2.05,72.11749173809523,0
2023-04-07,982500,2.05,72.11749173809523,0
2023-04-08,671023,2.05,72.11749173809523,0
2023-04-09,635718,2.05,72.11749173809523,0
2023-04-10,962519,2.05,72.11749173809523,0
2023-04-11,993365,2.05,48.96482486394557,0
2023-04-12,1000157,2.05,48.96482486394557,0
2023-04-13,991015,2.05,48.96482486394557,0
2023-04-14,998054,2.05,48.96482486394557,0
2023-04-15,690497,2.05,48.96482486394557,0
2023-04-16,620371,2.05,48.96482486394557,0
2023-04-17,958748,2.05,48.96482486394557,0
2023-04-18,1002658,2.05,48.96482486394557,0
2023-04-19,958771,2.05,48.96482486394557,0
2023-04-20,830223,2.05,48.96482486394557,0
2023-04-21,694096,2.05,65.76563482312925,0
2023-04-22,641863,2.05,65.76563482312925,0
2023-04-23,700040,2.05,65.76563482312925,0
2023-04-24,553558,2.05,65.76563482312925,0
2023-04-25,733214,2.05,65.76563482312925,0
2023-04-26,792273,2.05,65.76563482312925,0
2023-04-27,824694,2.05,65.76563482312925,0
2023-04-28,833703,2.05,65.76563482312925,0
2023-04-29,624222,2.05,65.76563482312925,0
2023-04-30,617186,2.05,65.76563482312925,0
2023-05-01,597218,2.05,81.78477297959184,0
2023-05-02,956010,2.05,81.78477297959184,0
2023-05-03,973725,2.05,81.78477297959184,0
2023-05-04,593541,2.05,81.78477297959184,0
2023-05-05,907123,2.05,81.78477297959184,0
2023-05-06,644434,2.05,81.78477297959184,0
2023-05-07,594872,2.05,81.78477297959184,0
2023-05-08,951572,2.05,81.78477297959184,0
2023-05-09,985792,2.05,81.78477297959184,0
2023-05-10,998967,2.05,81.78477297959184,0
2023-05-11,991644,2.05,66.7563979387755,0
2023-05-12,1006380,2.05,66.7563979387755,0
2023-05-13,686137,2.05,66.7563979387755,0
2023-05-14,616356,2.05,66.7563979387755,0
2023-05-15,966017,2.05,66.7563979387755,0
2023-05-16,996225,2.05,66.7563979387755,0
2023-05-17,1009742,2.05,66.7563979387755,0
2023-05-18,987532,2.05,66.7563979387755,0
2023-05-19,982049,2.05,66.7563979387755,0
2023-05-20,706463,2.05,66.7563979387755,0
2023-05-21,615808,2.05,73.33472594557823,0
2023-05-22,949730,2.05,73.33472594557823,0
2023-05-23,977576,2.05,73.33472594557823,0
2023-05-24,987328,2.05,73.33472594557823,0
2023-05-25,987817,2.05,73.33472594557823,0
2023-05-26,1013310,2.05,73.33472594557823,0
2023-05-27,778629,2.05,73.33472594557823,0
2023-05-28,694956,2.05,73.33472594557823,0
2023-05-29,1000758,2.05,73.33472594557823,0
2023-05-30,1037539,2.05,73.33472594557823,0
2023-05-31,1062437,2.05,73.33472594557823,0
2023-06-01,1066494,2.05,69.99408934013606,0
2023-06-02,1036793,2.05,69.99408934013606,0
2023-06-03,805948,2.05,69.99408934013606,0
2023-06-04,764066,2.05,69.99408934013606,0
2023-06-05,612284,2.05,69.99408934013606,0
2023-06-06,1004787,2.05,69.99408934013606,0
2023-06-07,1024177,2.05,69.99408934013606,0
2023-06-08,1037516,2.05,69.99408934013606,0
2023-06-09,1015105,2.05,69.99408934013606,0
2023-06-10,721817,2.05,69.99408934013606,0
2023-06-11,652468,2.05,42.96774919047619,0
2023-06-12,974472,2.05,42.96774919047619,0
2023-06-13,1009998,2.05,42.96774919047619,0
2023-06-14,1019490,2.05,42.96774919047619,0
2023-06-15,1020952,2.05,42.96774919047619,0
2023-06-16,1010429,2.05,42.96774919047619,0
2023-06-17,695391,2.05,42.96774919047619,0
2023-06-18,626231,2.05,42.96774919047619,0
2023-06-19,969621,2.05,42.96774919047619,0
2023-06-20,1007827,2.05,42.96774919047619,0
2023-06-21,1013529,2.05,62.346314013605436,0
2023-06-22,1004625,2.05,62.346314013605436,0
2023-06-23,999902,2.05,62.346314013605436,0
2023-06-24,691806,2.05,62.346314013605436,0
2023-06-25,609070,2.05,62.346314013605436,0
2023-06-26,952527,2.05,62.346314013605436,0
2023-06-27,1050868,2.05,62.346314013605436,0
2023-06-28,998521,2.05,62.346314013605436,0
2023-06-29,649905,2.05,62.346314013605436,0
2023-06-30,838300,2.05,62.346314013605436,0
2023-07-01,652366,2.05,88.3972285510204,0
2023-07-02,596039,2.05,88.3972285510204,0
2023-07-03,980461,2.05,88.3972285510204,0
2023-07-04,1030339,2.05,88.3972285510204,0
2023-07-05,1051752,2.05,88.3972285510204,0
2023-07-06,1044334,2.05,88.3972285510204,0
2023-07-07,1035585,2.05,88.3972285510204,0
2023-07-08,740502,2.05,88.3972285510204,0
2023-07-09,656684,2.05,88.3972285510204,0
2023-07-10,1020146,2.05,88.3972285510204,0
2023-07-11,1052462,2.05,78.76146248979592,0
2023-07-12,1066871,2.05,78.76146248979592,0
2023-07-13,1056816,2.05,78.76146248979592,0
2023-07-14,1047647,2.05,78.76146248979592,0
2023-07-15,752688,2.05,78.76146248979592,0
2023-07-16,635384,2.05,78.76146248979592,0
2023-07-17,1010685,2.05,78.76146248979592,0
2023-07-18,1057543,2.05,78.76146248979592,0
2023-07-19,615333,2.05,78.76146248979592,0
2023-07-20,1034205,2.05,78.76146248979592,0
2023-07-21,1019548,2.05,69.87976365986395,0
2023-07-22,673765,2.05,69.87976365986395,0
2023-07-23,590939,2.05,69.87976365986395,0
2023-07-24,998450,2.05,69.87976365986395,0
2023-07-25,1044158,2.05,69.87976365986395,0
2023-07-26,1061133,2.05,69.87976365986395,0
2023-07-27,1050186,2.05,69.87976365986395,0
2023-07-28,1062381,2.05,69.87976365986395,0
2023-07-29,768739,2.05,69.87976365986395,0
2023-07-30,637795,2.05,69.87976365986395,0
2023-07-31,1011351,2.05,69.87976365986395,0
2023-08-01,1059949,2.05,53.33639938095238,0
2023-08-02,1076477,2.05,53.33639938095238,0
2023-08-03,1056405,2.05,53.33639938095238,0
2023-08-04,1050118,2.05,53.33639938095238,0
2023-08-05,748179,2.05,53.33639938095238,0
2023-08-06,671219,2.05,53.33639938095238,0
2023-08-07,1031481,2.05,53.33639938095238,0
2023-08-08,1068106,2.05,53.33639938095238,0
2023-08-09,1085032,2.05,53.33639938095238,0
2023-08-10,1082858,2.05,53.33639938095238,0
2023-08-11,1044056,2.05,90.78976514965987,0
2023-08-12,656259,2.05,90.78976514965987,0
2023-08-13,657897,2.05,90.78976514965987,0
2023-08-14,924742,2.05,90.78976514965987,0
2023-08-15,1074899,2.05,90.78976514965987,0
2023-08-16,1078518,2.05,90.78976514965987,0
2023-08-17,1064994,2.05,90.78976514965987,0
2023-08-18,1054196,2.05,90.78976514965987,0
2023-08-19,722966,2.05,90.78976514965987,0
2023-08-20,639474,2.05,90.78976514965987,0
2023-08-21,1015457,2.05,76.38225199319729,0
2023-08-22,1055882,2.05,76.38225199319729,0
2023-08-23,1078017,2.05,76.38225199319729,0
2023-08-24,1059998,2.05,76.38225199319729,0
2023-08-25,1077640,2.05,76.38225199319729,0
2023-08-26,750291,2.05,76.38225199319729,0
2023-08-27,663037,2.05,76.38225199319729,0
2023-08-28,983441,2.05,76.38225199319729,0
2023-08-29,1073558,2.05,76.38225199319729,0
2023-08-30,1176751,2.05,76.38225199319729,0
2023-08-31,904604,2.05,76.38225199319729,0
2023-09-01,963602,2.05,82.36212666666667,0
2023-09-02,724681,2.05,82.36212666666667,0
2023-09-03,639923,2.05,82.36212666666667,0
2023-09-04,1014383,2.05,82.36212666666667,0
2023-09-05,1076588,2.05,82.36212666666667,0
2023-09-06,1092348,2.05,82.36212666666667,0
2023-09-07,1090273,2.05,82.36212666666667,0
2023-09-08,1075198,2.05,82.36212666666667,0
2023-09-09,778550,2.05,82.36212666666667,0
2023-09-10,714128,2.05,82.36212666666667,0
2023-09-11,1048064,2.05,70.0458825170068,0
2023-09-12,1094691,2.05,70.0458825170068,0
2023-09-13,1107007,2.05,70.0458825170068,0
2023-09-14,1093127,2.05,70.0458825170068,0
2023-09-15,1094866,2.05,70.0458825170068,0
2023-09-16,819788,2.05,70.0458825170068,0
2023-09-17,660673,2.05,70.0458825170068,0
2023-09-18,1050379,2.05,70.0458825170068,0
2023-09-19,1102907,2.05,70.0458825170068,0
2023-09-20,1109097,2.05,70.0458825170068,0
2023-09-21,1093946,2.05,90.69232617006803,0
2023-09-22,1081647,2.05,90.69232617006803,0
2023-09-23,727033,2.05,90.69232617006803,0
2023-09-24,641382,2.05,90.69232617006803,0
2023-09-25,1053074,2.05,90.69232617006803,0
2023-09-26,1100126,2.05,90.69232617006803,0
2023-09-27,1146982,2.05,90.69232617006803,0
2023-09-28,691399,2.05,90.69232617006803,0
2023-09-29,1029364,2.05,90.69232617006803,0
2023-09-30,778170,2.05,90.69232617006803,0
2023-10-01,699160,2.05,50.01875821088435,0
2023-10-02,1071195,2.05,50.01875821088435,0
2023-10-03,1129601,2.05,50.01875821088435,0
2023-10-04,1141105,2.05,50.01875821088435,0
2023-10-05,1141855,2.05,50.01875821088435,0
2023-10-06,1150454,2.05,50.01875821088435,0
2023-10-07,809552,2.05,50.01875821088435,0
2023-10-08,744161,2.05,50.01875821088435,0
2023-10-09,1110090,2.05,50.01875821088435,0
2023-10-10,1140050,2.05,50.01875821088435,0
2023-10-11,1151387,2.05,86.39197934013605,0
2023-10-12,1145226,2.05,86.39197934013605,0
2023-10-13,1213671,2.05,86.39197934013605,0
2023-10-14,792168,2.05,86.39197934013605,0
2023-10-15,707760,2.05,86.39197934013605,0
2023-10-16,1113346,2.05,86.39197934013605,0
2023-10-17,1174722,2.05,86.39197934013605,0
2023-10-18,1168557,2.05,86.39197934013605,0
2023-10-19,1162324,2.05,86.39197934013605,0
2023-10-20,1168207,2.05,86.39197934013605,0
2023-10-21,781170,2.05,99.10527882312925,0
2023-10-22,719681,2.05,99.10527882312925,0
2023-10-23,1111900,2.05,99.10527882312925,0
2023-10-24,1160466,2.05,99.10527882312925,0
2023-10-25,1167693,2.05,99.10527882312925,0
2023-10-26,1164619,2.05,99.10527882312925,0
2023-10-27,1166068,2.05,99.10527882312925,0
2023-10-28,831122,2.05,99.10527882312925,0
2023-10-29,704081,2.05,99.10527882312925,0
2023-10-30,1101574,2.05,99.10527882312925,0
2023-10-31,1145063,2.05,99.10527882312925,0
2023-11-01,1171142,2.05,85.26481097959183,0
2023-11-02,1164562,2.05,85.26481097959183,0
2023-11-03,1170150,2.05,85.26481097959183,0
2023-11-04,818834,2.05,85.26481097959183,0
2023-11-05,734367,2.05,85.26481097959183,0
2023-11-06,1123548,2.05,85.26481097959183,0
2023-11-07,1176019,2.05,85.26481097959183,0
2023-11-08,1204539,2.05,85.26481097959183,0
2023-11-09,1211181,2.05,85.26481097959183,0
2023-11-10,1218667,2.05,85.26481097959183,0
2023-11-11,889524,2.05,123.98848640816327,0
2023-11-12,918163,2.05,123.98848640816327,0
2023-11-13,744161,2.05,123.98848640816327,0
2023-11-14,1074282,2.05,123.98848640816327,0
2023-11-15,1137724,2.05,123.98848640816327,0
2023-11-16,1150747,2.05,123.98848640816327,0
2023-11-17,1125108,2.05,123.98848640816327,0
2023-11-18,790524,2.05,123.98848640816327,0
2023-11-19,701200,2.05,123.98848640816327,0
2023-11-20,1127727,2.05,123.98848640816327,0
2023-11-21,1176516,2.05,159.7772403197279,0
2023-11-22,1293834,2.05,159.7772403197279,0
2023-11-23,1195195,2.05,159.7772403197279,0
2023-11-24,1211273,2.05,159.7772403197279,0
2023-11-25,833829,2.05,159.7772403197279,0
2023-11-26,745901,2.05,159.7772403197279,0
2023-11-27,1135640,2.05,159.7772403197279,0
2023-11-28,1179215,2.05,159.7772403197279,0
2023-11-29,1209104,2.05,159.7772403197279,0
2023-11-30,1190554,2.05,159.7772403197279,0
2023-12-01,1215901,2.05,128.41646424489795,0
2023-12-02,906550,2.05,128.41646424489795,0
2023-12-03,822742,2.05,128.41646424489795,0
2023-12-04,1143015,2.05,128.41646424489795,0
2023-12-05,1172418,2.05,128.41646424489795,0
2023-12-06,1197616,2.05,128.41646424489795,0
2023-12-07,1198713,2.05,128.41646424489795,0
2023-12-08,1322400,2.05,128.41646424489795,0
2023-12-09,921973,2.05,128.41646424489795,0
2023-12-10,883857,2.05,128.41646424489795,0
2023-12-11,1087409,2.05,118.16454644897959,0
2023-12-12,1168643,2.05,118.16454644897959,0
2023-12-13,1168765,2.05,118.16454644897959,0
2023-12-14,1152341,2.05,118.16454644897959,0
2023-12-15,1169043,2.05,118.16454644897959,0
