,bus_rkl,bus_rpn,rail_lrt_ampang,rail_mrt_kajang,rail_lrt_kj,rail_monorail,rail_mrt_pjy,rail_ets,rail_intercity,rail_komuter_utara,rail_tebrau,rail_komuter,total_ridership,ridership_lag_7,ridership_lag_14,ridership_lag_28,year,day_of_year,fp_lv_ron95,fp_lv_ron97,fp_lv_diesel,fp_lv_diesel_eastmsia,fp_lv_ron95_budi95,fp_lv_ron95_skps,fp_lv_ron95_pct_chg,fp_lv_ron97_pct_chg,fp_lv_diesel_pct_chg,fp_chg_ron95,fp_chg_ron97,fp_chg_diesel,fp_chg_diesel_eastmsia,fp_chg_ron95_budi95,fp_chg_ron95_skps,is_public_holiday,is_school_holiday,is_holiday_any,days_to_next_public_hol,days_since_last_public_hol,days_to_next_school_hol,days_since_last_school_hol,day_of_week,month,is_weekend,dow_sin,dow_cos,month_sin,month_cos,rainfall_mm__MY01,rainfall_mm__MY02,rainfall_mm__MY03,rainfall_mm__MY04,rainfall_mm__MY05,rainfall_mm__MY06,rainfall_mm__MY07,rainfall_mm__MY08,rainfall_mm__MY09,rainfall_mm__MY10,rainfall_mm__MY11,rainfall_mm__MY12,rainfall_mm__MY13,rainfall_mm__MY15,rainfall_mm__MY17,pop_density_median,pop_density_log_median,gtfs_n_stops,gtfs_n_routes,gtfs_n_directed_edges,gtfs_avg_segment_s,osm_poi_total_mean,osm_poi_transport_mean,osm_poi_food_mean,osm_poi_retail_mean,osm_poi_education_mean,osm_poi_healthcare_mean,osm_poi_leisure_mean,osm_poi_other_mean,gadm_n_states,gadm_n_border_pairs,gadm_mean_border_km
rail_tebrau,0.36390644202939604,0.25460070997474404,0.31756560195322514,0.39287684308753895,0.386209352726711,0.4886395220005219,0.37046417232234913,0.27088451141443337,0.15453623794043156,0.2155250839591065,1.0,0.36207781662050514,0.4000675967094959,0.40238437785188125,0.39676183785610375,0.38231791783271346,0.13846376139294925,0.10747424652092571,0.08128793634894872,-0.44112264850160393,-0.005678370405531513,,,,-0.00038380399773615406,0.0238933451794936,0.01869153483932388,0.004612415274180346,0.054741201899196644,0.03500296172191354,,,,-0.008454617098475753,0.20431523520016,0.1798189524504916,-0.07916130080348069,0.09912443560031943,-0.11693283135405536,-0.061310450744146594,-0.15579219191206953,0.10585838893280189,-0.3626484028194347,0.08900627284404868,-0.3991406792276414,0.06960725819659146,0.1400797419048918,0.06319288874298791,-0.1431530071272864,0.04727962095431706,-0.0035658399745912774,-0.02585556729422848,-0.11810638296645419,-0.0016967602905230725,0.0990543737113426,-0.018402965202475658,-0.18255241402625164,-0.15518466992277463,-0.020486315456074,0.04411140683159274,0.10201527896405202,0.01715049271155829,,,,,,,,,,,,,,,,,
rail_komuter,0.49596144436836404,0.19182793544978521,0.4031165400533629,0.4319761540064146,0.5017660542380838,0.3933545570719932,0.4188340290800037,-0.07713479363453529,-0.15598072557936224,-0.050640170174981305,0.36207781662050514,1.0,0.49756193924636316,0.40850635218581904,0.39124814087930593,0.38334863255528895,-0.16304618238886437,-0.077229274867471,-0.13213569499933384,0.25562155349862703,-0.06987321687306423,,,,-0.004848189651850982,0.011589423403093622,0.019499508406005832,-0.02319342361183715,0.026996086773194344,0.03557604077258697,,,,-0.0038507141393467783,0.09573787408736527,0.07870665056611043,-0.016847843139391663,0.0030232528521692234,-0.1742415525014114,0.055968498140022596,-0.377046579530873,-0.07624709620071982,-0.550549905979991,0.39235844907320006,-0.1790898337767061,0.12770957945595776,0.10043656168955235,0.05256047076694203,-0.06947262023151898,0.029646762745599155,0.07287713590910189,-0.13495802758966308,0.0015477601315849211,0.028212217660236474,0.05066338817381976,-0.011920806327394394,-0.0859760524496491,-0.07353039253518674,-0.1355899639989548,0.014682070040164603,0.06531757795585014,0.0755443737548621,,,,,,,,,,,,,,,,,
total_ridership,0.9700900398813624,0.8543213102082966,0.8784438712576371,0.9743760073746279,0.8290695788628846,0.9504281953832745,0.9357682455237172,0.7382397235737405,0.49756527388335203,0.7826844504752525,0.4000675967094959,0.49756193924636316,1.0,0.9610312162568097,0.9551183483346514,0.9386606358434779,0.7168402398766601,0.0897261317603036,0.49200569761050217,0.5050902722318183,0.6976319465535512,0.4189548910812232,,,0.021625562830407112,-0.029485771346846074,0.01624942287125428,0.07051643035250979,-0.07250807260384504,0.010372312818371471,-0.007261358793115181,,,-0.10113996650017693,-0.00809439077407551,-0.05046535478986409,-0.012665292457020387,-0.015340049476678077,-0.03175319608674536,-0.007821748606382002,-0.21828833573788473,0.08983949748533898,-0.2949167320427834,0.2344262196704725,-0.09546008209519188,-0.07882007123761611,0.0508885438490455,0.030830033831700403,-0.010056251256218025,0.08926678301550228,-0.024665702170786882,-0.0014004764824630278,-0.01905580785117598,-0.0028192408271723876,0.05582198259547696,-0.016578057716387137,-0.07247896485121642,-0.03481870509190661,0.058016776810239534,0.06572926335975274,0.09916823607893575,-0.013372524439369537,,,,,,,,,,,,,,,,,
ridership_lag_7,0.8681091873675415,0.8142374481714713,0.8254112743919594,0.9338506072238901,0.7729667574702108,0.929885235726106,0.8619105880252755,0.7523661722813784,0.5300159580957755,0.7936917482267485,0.40238437785188125,0.40850635218581904,0.9610312162568097,1.0,0.9612955285410172,0.9464810763305294,0.7153588299067145,0.09612219901748754,0.48884748668338257,0.4970981657010198,0.6968356359871829,0.4136268278736044,,,0.012575004354475096,-0.038134091022228284,-0.005649869180148137,0.0453887379828058,-0.09597609268926677,-0.011075873688590412,-0.02354684039805119,,,-0.006135264981864212,0.016877087978494472,0.004469601682583127,-0.03503914186246226,-0.023552282905807735,-0.04846007096076174,-0.018696825475146863,-0.21752459343505678,0.09483261156359622,-0.2942411018377036,0.23346178298898834,-0.09560435789883709,-0.07879503670366536,0.05369113057570193,0.03298969968933823,-0.014093371092909868,0.0869439514708361,-0.021473306976093124,0.0032721259279566363,-0.023152219602775373,-0.0025333508871869643,0.05655403525211416,-0.013273386227680043,-0.07655192483922582,-0.03126252396946546,0.06736165929373021,0.07512123172699445,0.09825149186641152,-0.010573684482460459,,,,,,,,,,,,,,,,,
ridership_lag_14,0.8665342068741044,0.8111577536387757,0.8173580588812961,0.9266651710940903,0.7654216532872684,0.9179435148369356,0.8616820865690392,0.7484941465239054,0.5245195819350452,0.7923588281230786,0.39676183785610375,0.39124814087930593,0.9551183483346514,0.9612955285410172,1.0,0.9551186108005998,0.7145581416501113,0.09240939234032781,0.4788160661370918,0.48842911326339045,0.6974118586581516,0.4067231665400381,,,-0.008407280372308468,-0.04122413279198745,0.01334252612155804,0.021855797706617247,-0.10690018534441979,-0.0026759693437091213,-0.03337623611726905,,,-0.015828374593341445,0.011042159570534083,-0.0005009917258563388,-0.04354194838697075,-0.01801318279746643,-0.043895361603702214,-0.02920675734143564,-0.21708504647215915,0.09077265523834376,-0.2936704097268969,0.23303227671403842,-0.09544118303508423,-0.07431888315055672,0.05366322525880541,0.03189684145096591,-0.01691134098262987,0.08138020350039589,-0.022504350816047614,0.0004540658086138595,-0.02672808548309643,-0.004616249316441669,0.05485942986555846,-0.013512840395797641,-0.08073036844672683,-0.03211778264963718,0.06710102757782808,0.07342764859807939,0.09265599641577398,-0.011931828187166288,,,,,,,,,,,,,,,,,
ridership_lag_28,0.8557272886501881,0.8175834634471226,0.7917251721639937,0.9074631717501753,0.7411159776999059,0.9036920401531268,0.8526906965405194,0.7380835067889213,0.5176513203187633,0.7862177906770735,0.38231791783271346,0.38334863255528895,0.9386606358434779,0.9464810763305294,0.9551186108005998,1.0,0.7130216362249466,0.08404169107554112,0.4506487636023341,0.46685989770296404,0.6900989215064021,0.3788694104857122,,,0.0018061255325305576,-0.050231780085439603,0.007100405966808668,0.001389063068004749,-0.13090012477924673,-0.03038521400600836,-0.0891997239991833,,,-0.003915585133104024,0.004021921069938926,-0.004281461993319413,-0.031180873438475174,-0.026200421922781006,-0.047270533441787145,-0.04159898726246397,-0.21601862608900807,0.08475371122514015,-0.29235059103342403,0.23198582937632847,-0.0952207286752689,-0.06328740408539169,0.05262294020771829,0.041299862412837056,-0.016691676367956643,0.08118788942385231,-0.017127498933219215,-0.005298807946601233,-0.024454241307853713,-0.0025241278659474202,0.052794436656965635,-0.009807680894829857,-0.08390054894026823,-0.026205232607249572,0.05497254197001455,0.07090852352900995,0.08817515532070533,-0.011972141482752914,,,,,,,,,,,,,,,,,
year,0.6540547876474307,0.8557237614472794,0.3454707756105709,0.57492038486394,0.23792621704607203,0.6979490231951022,0.7845347719401919,0.7560283813178607,0.57052534216843,0.8534581369102874,0.13846376139294925,-0.16304618238886437,0.7168402398766601,0.7153588299067145,0.7145581416501113,0.7130216362249466,1.0,-6.790648308802265e-14,0.4146293973999514,0.5952847711852531,0.7051623451015041,0.3035832455977051,,,0.022253766306177137,-0.008701932461003105,0.014521203472693584,0.08073243364228551,-0.008033696740257132,0.01161082987258971,0.01330290717976493,,,-0.002784844356645549,0.005714181628250812,-0.0029128190499616317,-0.041791193858332125,-0.039781066613014684,-0.009685848185549158,-0.09344028484127578,-0.0002933555516168818,-6.966504293014847e-14,0.00043295155180172844,-0.0002827306290277689,0.0012392676558940652,8.302209267250074e-14,3.250095877377574e-14,0.11750483191845262,0.05835527206128603,0.12706497747661646,0.06246773202635002,0.05531734706903901,0.10423852259932934,0.08761577715794056,0.11847452124095645,0.07328113572618108,-0.002814664449559823,0.02387697394782395,0.19762073838331826,0.17147065762339855,0.12326124971663142,0.052934518844421116,,,,,,,,,,,,,,,,,
day_of_year,0.18019435768800074,0.24233148287436557,0.0813831194002062,0.10401120780159177,0.04428232042849868,0.11506557912665333,0.04013309398992597,0.05536694983245547,0.12097327704744697,0.10946741046253436,0.10747424652092571,-0.077229274867471,0.0897261317603036,0.09612219901748754,0.09240939234032781,0.08404169107554112,-6.790648308802265e-14,1.0,0.13095448375411772,0.06729725363868094,0.10174057435917819,-0.03306699054164793,,,0.028887482532854013,-0.016143944902948824,0.005711205962951629,0.08236544111023789,-0.08038041147571168,0.016424801848033396,0.08120971158391252,,,-0.029631929431157358,0.09498306870402584,0.07000984834584227,-0.19902819922872614,-0.03081426640127623,-0.1238152793694266,0.10784548570111904,-0.0003404581426426109,0.996500349281544,-4.02068884728186e-06,-0.00017922958873412052,0.0008060073120189991,-0.7591526983924121,0.2116177492373764,0.22905736771407173,0.41153841959680504,0.5043856621048757,0.18751287273181874,0.4340291167247315,0.2952637680219776,0.3659640173629885,0.46547049400617985,0.40070810038564936,0.4096498203843714,0.3273874679500001,0.10851013853835709,-0.006685800215689922,0.49321248158723213,0.34624952169012047,,,,,,,,,,,,,,,,,
fp_lv_ron95,0.17358347620832645,0.2877018136153781,0.4702451322349445,0.49726062443518987,0.41489166917288495,0.5022650423576696,0.25430671160591417,0.34504412532171,0.2458346061999721,0.36958613161218984,0.08128793634894872,-0.13213569499933384,0.49200569761050217,0.48884748668338257,0.4788160661370918,0.4506487636023341,0.4146293973999514,0.13095448375411772,1.0,0.5351605247287937,0.5818623254077404,0.8334015279869189,,,0.051063138266401145,0.01592504504041071,0.009212202211782431,0.16777406548186455,0.03394021146922268,0.02675514910175513,0.04876690164060529,,,-0.011917853261039002,0.025382860952965734,0.020841995428191665,0.06691014623095849,-0.01588782755226393,-0.03552956484844147,0.007470099421614374,-0.0020046681463877715,0.13313319783930577,-0.0021847976620407244,0.003561632969321182,6.661980701527632e-05,-0.08446323768507792,0.1870160025806185,0.05388955982356895,0.003026425300409237,0.12373150063446384,0.04095101028642904,-0.01646326203676711,0.019141586565918037,0.0935240336501445,0.14275072077779918,0.04161819233744906,-0.061696905416187046,-0.014110729640342717,0.0758508112562303,0.04176006372011967,0.15357901613437566,0.06867535743757402,,,,,,,,,,,,,,,,,
fp_lv_ron97,-0.4001535237975903,-0.4969423682826325,0.30879051369677635,0.39645841155940054,0.24946129005218537,0.4926451940888573,-0.6093006447919347,0.610887875221914,0.4723940722861057,0.36558913359692147,-0.44112264850160393,0.25562155349862703,0.5050902722318183,0.4970981657010198,0.48842911326339045,0.46685989770296404,0.5952847711852531,0.06729725363868094,0.5351605247287937,1.0,0.39175350828021127,0.5993472774759735,,,0.008953371961423538,0.012281465030726203,0.012066289535649704,0.037051428183122286,0.044563788286699345,0.020670720699240835,0.018549855009371133,,,-0.0006317076493691389,0.010921191678076387,0.01253486807380448,-0.09568550193239353,-0.06282291023382613,-0.002326930604719553,0.053166980443401866,0.0005159913334186428,0.06879712362823708,0.0002917558923616356,-0.0007944163285334741,-0.00039078559332749726,-0.07418063146202121,-0.055090570936038155,0.11050372351914081,0.043637850159591186,0.0963710112417189,0.04490787345136399,0.0353223172186169,0.17728062973694356,0.12095071895845692,0.10133150433236998,0.01632580509114686,0.04529369360870436,0.0035317015080299397,0.1152778650348153,0.07104060489755004,0.10204271736798391,0.0365269311453396,,,,,,,,,,,,,,,,,
fp_lv_diesel,0.5113876395896061,0.6733633194490859,0.5573347031564247,0.6679366270290972,0.4422513561233356,0.6642924649249187,0.6180171279633812,0.43606981590141214,0.3360735286898175,0.6248056208254693,-0.005678370405531513,-0.06987321687306423,0.6976319465535512,0.6968356359871829,0.6974118586581516,0.6900989215064021,0.7051623451015041,0.10174057435917819,0.5818623254077404,0.39175350828021127,1.0,0.5013743407606822,,,0.022819975787369863,-0.008111442852957874,0.04126338896548841,0.08195290561694517,-0.019964900021886285,0.04637171188967055,0.029588648086786407,,,-0.009852041966646614,-0.0048543622766029845,-0.01592896011240384,0.007534956633281453,-0.03427824068994014,-0.018805870110830153,-0.007925477079013473,-0.0031774170554481227,0.10143553051213389,-0.0020199272274300916,0.0025084475236041965,0.0020821627821106014,-0.12127931195655729,0.04228428112501755,0.018052660969631193,0.044571163171638686,0.09763193593304763,-0.015071993778259112,0.09968274939529433,0.011861185915686728,0.017680357841736678,0.06305426275175141,0.03147090274756507,0.005649152190628365,0.011133021192901833,0.19426066058203267,0.11211231859152344,0.08754181028299556,0.006729312508959637,,,,,,,,,,,,,,,,,
fp_lv_diesel_eastmsia,,,0.42353719105911514,0.42430834803612033,0.39957207027314084,0.43573208615617226,,0.35749105421585964,0.25664636952666675,0.2802917502946971,,,0.4189548910812232,0.4136268278736044,0.4067231665400381,0.3788694104857122,0.3035832455977051,-0.03306699054164793,0.8334015279869189,0.5993472774759735,0.5013743407606822,1.0,,,0.0169915216960352,0.018093879903050662,0.014316255972605222,0.05913845708607684,0.04179848925076658,0.039086835725135965,0.07915102890792497,,,0.0026557638749924264,0.04131826023519474,0.04327909757355458,0.048462709018527554,-0.07416164291797678,-0.05400817078525825,-0.0055223681246927185,-0.0002671001673858983,-0.031502466187460644,-0.00035841128814707846,0.0005075853279532683,-8.52831007865332e-05,0.015592108483416193,0.099059134025626,0.00572366069603862,-0.1918290695457324,-0.03103044887451328,-0.037373224248772804,-0.12208366725832438,-0.021004559496755167,-0.0020253823601274383,0.014669748950215802,-0.1502035831490081,-0.20411875226290574,-0.19058861652039244,0.02996291898135611,-0.022633666717025363,0.018005882076208894,-0.05011595273834967,,,,,,,,,,,,,,,,,
fp_lv_ron95_budi95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fp_lv_ron95_skps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fp_lv_ron95_pct_chg,0.031434582697303405,0.035620434530898415,0.020344258266837507,0.021549161970793918,0.01693067792076934,0.01291773570671388,0.038929570355294305,-0.026237141972260798,-0.017352650525964155,-0.01807033569684645,-0.00038380399773615406,-0.004848189651850982,0.021625562830407112,0.012575004354475096,-0.008407280372308468,0.0018061255325305576,0.022253766306177137,0.028887482532854013,0.051063138266401145,0.008953371961423538,0.022819975787369863,0.0169915216960352,,,1.0,0.5107576406354037,0.2467628939047211,0.35317122910273013,0.14216115176643804,0.11210266489707754,0.23153100906084234,,,0.0007351918869375567,-0.01568005783522274,-0.01527645309849977,-0.002611293600873416,-0.03774175164254934,0.018548716572374332,-0.007815886585001354,-0.012969095558543309,0.02549662141594066,-0.008281054825752702,0.014055657663998022,0.012011127549934704,-0.03690817041406753,-0.010380108237722774,0.0179024664966798,0.03638131683090985,0.015587458937842866,0.005803910356488679,0.04557525286071635,0.015225135999190039,0.014375373347291493,0.020746681175996626,0.021717827718158656,0.030506290925459874,0.029665700084439386,0.028666799555859067,-0.0036968083562453177,0.00961822218727075,0.009222811658095438,,,,,,,,,,,,,,,,,
fp_lv_ron97_pct_chg,-0.048957605403386804,-0.057525135209017905,-0.02980010244804999,-0.03182190393162128,-0.027077460899232745,-0.03548921669971816,0.07789802483080649,-0.08957070356670542,-0.07383661349531463,-0.0833464101829168,0.0238933451794936,0.011589423403093622,-0.029485771346846074,-0.038134091022228284,-0.04122413279198745,-0.050231780085439603,-0.008701932461003105,-0.016143944902948824,0.01592504504041071,0.012281465030726203,-0.008111442852957874,0.018093879903050662,,,0.5107576406354037,1.0,0.24617205384166785,0.17227719754255494,0.3626565866378862,0.12185641717526435,0.199923315686608,,,-0.0015368562763163729,-0.03167456734791034,-0.03037116370221232,0.036814909599854964,-0.004859388251697731,0.03011754963013852,0.04346993597318715,0.0002541190459868934,-0.019501473626882468,-0.009421736227058915,0.008848983897405387,-0.01955907601159486,0.01738900431509736,-0.019491047086471768,0.0022574727272628567,0.022514562747292348,-0.010840724459911768,-8.67264790599948e-05,-0.00469393097872589,-0.0015067203434031436,-0.0006793989766993311,-0.005582267247796748,0.007830561834645219,0.01996952994670779,0.016467982077520094,0.011576873578663433,-0.0028120932704103502,-0.015596299949014287,0.0033705639457246497,,,,,,,,,,,,,,,,,
fp_lv_diesel_pct_chg,0.015919167717516083,0.01711763236713335,0.012630523262962974,0.01332102993014947,0.009767223909384731,0.014244335932300314,0.014409757033699688,-0.006610773956513743,-0.020300836562281807,-0.007968298822504273,0.01869153483932388,0.019499508406005832,0.01624942287125428,-0.005649869180148137,0.01334252612155804,0.007100405966808668,0.014521203472693584,0.005711205962951629,0.009212202211782431,0.012066289535649704,0.04126338896548841,0.014316255972605222,,,0.2467628939047211,0.24617205384166785,1.0,0.08017580540676846,0.07242366418305637,0.5140313147143521,0.15072822328595953,,,-0.0015580894616363341,-0.00658296923143189,-0.006629229708007157,-0.015428650861243447,-0.03830397752114685,0.039308469095135634,-0.015096789099205869,-0.026044639839335172,0.005213506471006527,-0.007831129198256744,-0.0032096260556677024,0.029938907961826904,-0.01106508512967438,-0.019169246895866885,0.010248480178771306,0.0037884205693590766,0.021385597317498957,-0.012618759259955419,0.013060250312596463,0.002788869041342907,-0.0033814668247885587,0.0107491962726267,0.009774275547274188,-0.008207677028842028,-0.013563261602456883,0.025865200464584147,0.0022577415891353457,0.01610520794919448,-0.0009686579163404777,,,,,,,,,,,,,,,,,
fp_chg_ron95,0.06999062564813889,0.11023711777906825,0.0640254098700704,0.06868472908610941,0.04187573022882751,0.06519582972850005,0.09148880964187446,-0.027891245924051882,-0.03144736374183842,0.01032971618914097,0.004612415274180346,-0.02319342361183715,0.07051643035250979,0.0453887379828058,0.021855797706617247,0.001389063068004749,0.08073243364228551,0.08236544111023789,0.16777406548186455,0.037051428183122286,0.08195290561694517,0.05913845708607684,,,0.35317122910273013,0.17227719754255494,0.08017580540676846,1.0,0.342162820281989,0.26236937172210484,0.535001001636427,,,-0.0013773158600603802,-0.020320800225122466,-0.023583787452673987,-0.006302867483662401,-0.07726170165277875,0.041506554045131254,-0.02562715590216528,-0.007275867807148672,0.08463157324330021,-0.005412439323384346,0.011691354692113961,0.003763045879074097,-0.10280906920168126,0.005567604971566077,0.03700212112139496,0.10842117638694605,0.056319145167884305,0.02363275841145827,0.10892250575949033,0.04914584277232709,0.047717885930782945,0.054524511534221554,0.07139931975531373,0.09217979945902677,0.08903043898229862,0.057188954922246155,0.0003718073937799177,0.03042299325660293,0.03477764752814768,,,,,,,,,,,,,,,,,
fp_chg_ron97,-0.11191007186535848,-0.15663992967837342,-0.07822761249849157,-0.08206091197174929,-0.07160986009957448,-0.09465005410127911,0.26092346977319664,-0.17325384829649015,-0.16589880185807757,-0.17187161351628866,0.054741201899196644,0.026996086773194344,-0.07250807260384504,-0.09597609268926677,-0.10690018534441979,-0.13090012477924673,-0.008033696740257132,-0.08038041147571168,0.03394021146922268,0.044563788286699345,-0.019964900021886285,0.04179848925076658,,,0.14216115176643804,0.3626565866378862,0.07242366418305637,0.342162820281989,1.0,0.264861429695951,0.38510697327309307,,,-0.0051649691298722876,-0.08500422421190036,-0.07496674364029454,0.09425037968248956,0.03184039638766527,0.07466298346413364,0.16890486786033915,-0.00031806727848028923,-0.08354006148263896,0.00016320190270423235,0.0004762578998527827,0.0006483795420964311,0.0794255430792378,-0.05154949242928437,0.0031583141646615745,0.07281285825589136,-0.024102961960951012,0.013291339476612542,-0.0034605122068366457,0.008372429425809966,0.006339915282425105,-0.021875878104808823,0.029495277137359343,0.06908113835857022,0.04807592231875107,0.02162397227409636,0.021946823561499098,-0.04004516361415676,0.021878306015331743,,,,,,,,,,,,,,,,,
fp_chg_diesel,0.01355984733681635,0.028411756597939923,0.00878956220930761,0.0065203437555187245,0.003127703386899607,0.007753043430622835,0.018908698116400804,-0.05408760889973066,-0.06985225155779902,-0.057870886176279744,0.03500296172191354,0.03557604077258697,0.010372312818371471,-0.011075873688590412,-0.0026759693437091213,-0.03038521400600836,0.01161082987258971,0.016424801848033396,0.02675514910175513,0.020670720699240835,0.04637171188967055,0.039086835725135965,,,0.11210266489707754,0.12185641717526435,0.5140313147143521,0.26236937172210484,0.264861429695951,1.0,0.47110216475382605,,,0.0024018786173655724,-0.012641763520429528,-0.0113768173367074,-0.020667725374779927,-0.10111867954816897,0.0722010218920714,-0.013633599776919057,-0.027683168094139236,0.015669888779378444,-0.017509418610123863,0.02291532669237659,0.018284598098056704,-0.03437300051861666,-0.006054313537931549,0.04065906516383018,0.027066391362307082,0.08082175088508281,-0.027251708995204838,0.054909751047668535,-0.0026277612846611472,-0.00269712111829347,0.04582427894460771,0.0393229505812732,-0.006976666034363575,-0.025577447520495507,0.09311424282595462,0.03449345759901973,0.06926740895699839,0.008660253314718381,,,,,,,,,,,,,,,,,
fp_chg_diesel_eastmsia,,,-0.009477039509047918,-0.012206640142495914,-0.025755980761596443,-0.0038218184836474826,,-0.26069942396353385,-0.22576030640873887,-0.21966462981961746,,,-0.007261358793115181,-0.02354684039805119,-0.03337623611726905,-0.0891997239991833,0.01330290717976493,0.08120971158391252,0.04876690164060529,0.018549855009371133,0.029588648086786407,0.07915102890792497,,,0.23153100906084234,0.199923315686608,0.15072822328595953,0.535001001636427,0.38510697327309307,0.47110216475382605,1.0,,,0.021678808801726047,0.02453820732509962,0.02604833559642841,-0.05898660985870716,-0.15566591321067377,-0.019161324116115708,0.03343914207110035,-2.0110948503804206e-06,0.07657533697297492,-1.6960532928976994e-06,3.329734588170213e-06,7.603238476125607e-07,-0.08294174749687128,0.019315572018447875,0.07102492162855578,0.07998435760763056,0.08337740750819421,-0.034093325485286985,0.14986757925531974,0.03384338728753388,0.026027006332379015,0.07776401856355257,0.0471058596279091,0.0849405715036541,0.024325637872573802,0.17557459798463246,0.054664107742124164,0.0720273703866959,0.01264711033668335,,,,,,,,,,,,,,,,,
fp_chg_ron95_budi95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fp_chg_ron95_skps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
