date,rainfall_mm__MY01,rainfall_mm__MY02,rainfall_mm__MY03,rainfall_mm__MY04,rainfall_mm__MY05,rainfall_mm__MY06,rainfall_mm__MY07,rainfall_mm__MY08,rainfall_mm__MY09,rainfall_mm__MY10,rainfall_mm__MY11,rainfall_mm__MY12,rainfall_mm__MY13,rainfall_mm__MY15,rainfall_mm__MY17,rainfall_avg_mm__MY01,rainfall_avg_mm__MY02,rainfall_avg_mm__MY03,rainfall_avg_mm__MY04,rainfall_avg_mm__MY05,rainfall_avg_mm__MY06,rainfall_avg_mm__MY07,rainfall_avg_mm__MY08,rainfall_avg_mm__MY09,rainfall_avg_mm__MY10,rainfall_avg_mm__MY11,rainfall_avg_mm__MY12,rainfall_avg_mm__MY13,rainfall_avg_mm__MY15,rainfall_avg_mm__MY17,acc_1mo_mm__MY01,acc_1mo_mm__MY02,acc_1mo_mm__MY03,acc_1mo_mm__MY04,acc_1mo_mm__MY05,acc_1mo_mm__MY06,acc_1mo_mm__MY07,acc_1mo_mm__MY08,acc_1mo_mm__MY09,acc_1mo_mm__MY10,acc_1mo_mm__MY11,acc_1mo_mm__MY12,acc_1mo_mm__MY13,acc_1mo_mm__MY15,acc_1mo_mm__MY17,acc_1mo_avg_mm__MY01,acc_1mo_avg_mm__MY02,acc_1mo_avg_mm__MY03,acc_1mo_avg_mm__MY04,acc_1mo_avg_mm__MY05,acc_1mo_avg_mm__MY06,acc_1mo_avg_mm__MY07,acc_1mo_avg_mm__MY08,acc_1mo_avg_mm__MY09,acc_1mo_avg_mm__MY10,acc_1mo_avg_mm__MY11,acc_1mo_avg_mm__MY12,acc_1mo_avg_mm__MY13,acc_1mo_avg_mm__MY15,acc_1mo_avg_mm__MY17,anomaly_rf__MY01,anomaly_rf__MY02,anomaly_rf__MY03,anomaly_rf__MY04,anomaly_rf__MY05,anomaly_rf__MY06,anomaly_rf__MY07,anomaly_rf__MY08,anomaly_rf__MY09,anomaly_rf__MY10,anomaly_rf__MY11,anomaly_rf__MY12,anomaly_rf__MY13,anomaly_rf__MY15,anomaly_rf__MY17,anomaly_1mo__MY01,anomaly_1mo__MY02,anomaly_1mo__MY03,anomaly_1mo__MY04,anomaly_1mo__MY05,anomaly_1mo__MY06,anomaly_1mo__MY07,anomaly_1mo__MY08,anomaly_1mo__MY09,anomaly_1mo__MY10,anomaly_1mo__MY11,anomaly_1mo__MY12,anomaly_1mo__MY13,anomaly_1mo__MY15,anomaly_1mo__MY17,anomaly_3mo__MY01,anomaly_3mo__MY02,anomaly_3mo__MY03,anomaly_3mo__MY04,anomaly_3mo__MY05,anomaly_3mo__MY06,anomaly_3mo__MY07,anomaly_3mo__MY08,anomaly_3mo__MY09,anomaly_3mo__MY10,anomaly_3mo__MY11,anomaly_3mo__MY12,anomaly_3mo__MY13,anomaly_3mo__MY15,anomaly_3mo__MY17
2021-02-10,5.319936,5.010345,4.037113,28.666666,44.0,9.792453,11.723502,6.0998306,11.404762,2.142857,8.225806,77.70295,107.73878,2.9447114,20.417322,37.718487,37.9677,39.27237,60.64074,42.886665,33.872326,34.02673,35.62442,50.67262,20.009523,48.749462,83.10173,111.43038,43.64367,51.848164,42.593246,37.444828,56.717525,107.666664,181.8,43.245285,43.506912,53.445007,91.72321,15.523809,70.645164,314.7665,427.29794,58.353363,111.92519,178.96732,96.556786,150.3099,197.4,161.99333,101.4434,116.77112,159.29848,158.13734,48.48016,123.493546,255.8632,366.66412,178.70337,175.23018,24.158009,23.297373,20.412537,51.289284,102.324936,38.05394,42.85141,27.32305,29.466482,28.560549,24.606398,93.87211,96.829346,16.332468,44.710896,25.870491,41.79418,39.738308,55.66535,111.86075,45.324825,39.834496,35.572456,59.289436,38.37649,58.870785,122.58015,116.31415,34.486774,64.87548,113.86992,132.12468,116.6224,108.07942,139.31653,103.700195,107.819244,113.44334,115.73764,153.68324,100.18114,140.20862,105.94533,108.85423,108.00325
2021-02-11,5.319936,5.010345,4.037113,28.666666,44.0,9.792453,11.723502,6.0998306,11.404762,2.142857,8.225806,77.70295,107.73878,2.9447114,20.417322,37.718487,37.9677,39.27237,60.64074,42.886665,33.872326,34.02673,35.62442,50.67262,20.009523,48.749462,83.10173,111.43038,43.64367,51.848164,42.593246,37.444828,56.717525,107.666664,181.8,43.245285,43.506912,53.445007,91.72321,15.523809,70.645164,314.7665,427.29794,58.353363,111.92519,178.96732,96.556786,150.3099,197.4,161.99333,101.4434,116.77112,159.29848,158.13734,48.48016,123.493546,255.8632,366.66412,178.70337,175.23018,24.158009,23.297373,20.412537,51.289284,102.324936,38.05394,42.85141,27.32305,29.466482,28.560549,24.606398,93.87211,96.829346,16.332468,44.710896,25.870491,41.79418,39.738308,55.66535,111.86075,45.324825,39.834496,35.572456,59.289436,38.37649,58.870785,122.58015,116.31415,34.486774,64.87548,113.86992,132.12468,116.6224,108.07942,139.31653,103.700195,107.819244,113.44334,115.73764,153.68324,100.18114,140.20862,105.94533,108.85423,108.00325
2021-02-12,5.00337647,4.7179312,3.9734016999999997,26.06666607,41.48,9.05471714,10.74930848,5.6915396,10.51636913,2.09523796,7.52903185,73.7448693,100.19539060000001,3.08100951,18.69291263,37.0749395,37.185792,39.036205,60.3244436,41.6019985,33.8982381,33.9114147,35.3405,49.9890933,19.7913485,47.4883868,80.75617700000001,108.863465,43.2439583,51.472166599999994,39.9728283,36.0279314,54.3131955,103.666664,177.96,40.8716999,41.7221195,50.9109969,87.90520459999999,14.611904299999999,67.4451636,308.56334400000003,414.26712599999996,54.6908634,106.224797,172.7622865,96.0499464,145.663357,195.544814,157.83466399999998,101.265852,115.442533,154.64809060000002,155.713254,48.575398,122.9061268,253.14692200000002,361.36602200000004,172.602055,172.831558,23.7140236,22.9837055,20.3755437,47.3874587,98.8846794,36.1434656,40.4096562,26.447799099999997,28.05980935,28.6249125,23.6669689,91.155384,91.256634,16.7839718,41.7793632,25.0378379,40.5452557,39.225767600000005,54.051351999999994,112.50817599999999,43.133980099999995,38.6771437,34.8256032,57.575369,36.6340515,56.543108499999995,121.350567,114.158913,33.2166212,62.223040999999995,113.291163,129.858498,115.512367,106.282659,139.03997,102.3555765,106.35607759999999,112.3155076,114.6254376,150.47009,98.9233165,139.512312,105.648999,107.945863,106.47619159999999
2021-02-13,4.68681694,4.4255174,3.9096903999999997,23.46666614,38.96,8.31698128,9.77511496,5.283248599999999,9.62797626,2.0476189199999997,6.8322577,69.7867886,92.6520012,3.21730762,16.96850326,36.431392,36.403884,38.80004,60.0081472,40.317332,33.9241502,33.7960994,35.056580000000004,49.3055666,19.573174,46.2273116,78.410624,106.29655,42.8442466,51.0961692,37.3524106,34.6110348,51.908866,99.666664,174.12,38.4981148,39.937326999999996,48.3769868,84.0871992,13.6999996,64.2451632,302.360188,401.236312,51.0283638,100.524404,166.557253,95.5431068,141.016814,193.689628,153.675998,101.088304,114.113946,149.9977012,153.289168,48.670636,122.3187076,250.430644,356.067924,166.50074,170.43293599999998,23.2700382,22.670038,20.3385504,43.485633400000005,95.4444228,34.2329912,37.9679024,25.5725482,26.653136699999997,28.689276000000003,22.7275398,88.438658,85.683922,17.235475599999997,38.8478304,24.2051848,39.2963314,38.713227200000006,52.437354,113.155602,40.9431352,37.5197914,34.078750400000004,55.861302,34.891613,54.215432,120.120984,112.003676,31.946468399999997,59.570601999999994,112.712406,127.59231600000001,114.402334,104.485898,138.76341,101.01095799999999,104.8929112,111.1876752,113.5132352,147.25694000000001,97.665493,138.816004,105.352668,107.037496,104.94913319999999
2021-02-14,4.37025741,4.1331036,3.8459790999999997,20.866666209999998,36.44,7.5792454199999995,8.80092144,4.8749576,8.73958339,1.9999998799999998,6.13548355,65.8287079,85.1086118,3.35360573,15.244093889999998,35.787844500000006,35.621976000000004,38.563875,59.6918508,39.0326655,33.9500623,33.6807841,34.77266,48.622039900000004,19.3549995,44.9662364,76.065071,103.729635,42.4445349,50.720171799999996,34.7319929,33.1941382,49.5045365,95.666664,170.28,36.124529700000004,38.1525345,45.842976699999994,80.2691938,12.7880949,61.0451628,296.157032,388.205498,47.365864200000004,94.824011,160.3522195,95.0362672,136.370271,191.834442,149.51733199999998,100.91075599999999,112.785359,145.3473118,150.865082,48.765874,121.7312884,247.714366,350.769826,160.399425,168.034314,22.8260528,22.3563705,20.3015571,39.5838081,92.0041662,32.3225168,35.5261486,24.6972973,25.24646405,28.753639500000002,21.788110699999997,85.72193200000001,80.11121,17.6869794,35.9162976,23.3725317,38.0474071,38.2006868,50.823356,113.803028,38.7522903,36.3624391,33.331897600000005,54.147235,33.1491745,51.8877555,118.891401,109.848439,30.6763156,56.91816299999999,112.13364899999999,125.32613400000001,113.292301,102.689137,138.48685,99.66633949999999,103.4297448,110.0598428,112.4010328,144.04379,96.4076695,138.119696,105.056337,106.129129,103.42207479999999
2021-02-15,4.05369788,3.8406898,3.7822677999999996,18.26666628,33.92,6.84150956,7.82672792,4.4666666,7.851190519999999,1.95238084,5.4387094000000005,61.8706272,77.56522240000001,3.48990384,13.519684519999998,35.144297,34.840068,38.32771,59.3755544,37.747999,33.9759744,33.5654688,34.48874,47.9385132,19.136825,43.7051612,73.71951800000001,101.16272,42.044823199999996,50.3441744,32.111575200000004,31.7772416,47.100207,91.666664,166.44,33.7509446,36.367742,43.3089666,76.45118839999999,11.8761902,57.84516239999999,289.953876,375.174684,43.7033646,89.123618,154.147186,94.5294276,131.723728,189.979256,145.358666,100.73320799999999,111.456772,140.6969224,148.44099599999998,48.861112,121.1438692,244.998088,345.471728,154.29811,165.63569199999998,22.3820674,22.042703,20.2645638,35.6819828,88.5639096,30.412042399999997,33.0843948,23.822046399999998,23.8397914,28.818003,20.8486816,83.005206,74.538498,18.1384832,32.9847648,22.5398786,36.798482799999995,37.6881464,49.209358,114.450454,36.5614454,35.205086800000004,32.5850448,52.433168,31.406736,49.560079,117.661818,107.693202,29.406162799999997,54.265724,111.554892,123.05995200000001,112.182268,100.892376,138.21029,98.321721,101.9665784,108.9320104,111.2888304,140.83064000000002,95.149846,137.423388,104.760006,105.22076200000001,101.89501639999999
2021-02-16,3.73713835,3.548276,3.7185565,15.66666635,31.4,6.1037737,6.8525344,4.0583756,6.96279765,1.9047618,4.74193525,57.912546500000005,70.021833,3.62620195,11.795275149999998,34.5007495,34.05816,38.091544999999996,59.059258,36.4633325,34.0018865,33.4501535,34.20482,47.2549865,18.9186505,42.444086,71.373965,98.595805,41.6451115,49.968177,29.4911575,30.360345000000002,44.6958775,87.666664,162.60000000000002,31.3773595,34.5829495,40.7749565,72.633183,10.964285499999999,54.645162,283.75072,362.14387,40.040865,83.423225,147.9421525,94.022588,127.077185,188.12407000000002,141.2,100.55565999999999,110.128185,136.046533,146.01691,48.95635,120.55645,242.28181,340.17363,148.196795,163.23707,21.938082,21.729035500000002,20.2275705,31.7801575,85.12365299999999,28.501568,30.642641,22.9467955,22.43311875,28.882366500000003,19.9092525,80.28847999999999,68.96578600000001,18.589987,30.053232,21.7072255,35.549558499999996,37.175606,47.59536,115.09788,34.370600499999995,34.047734500000004,31.838192,50.719101,29.664297499999996,47.2324025,116.43223499999999,105.537965,28.13601,51.613285,110.976135,120.79377000000001,111.072235,99.09561500000001,137.93373,96.9771025,100.503412,107.80417800000001,110.176628,137.61749,93.8920225,136.72708,104.463675,104.31239500000001,100.36795799999999
2021-02-17,3.4205788200000002,3.2558622,3.6548451999999996,13.066666419999999,28.88,5.36603784,5.87834088,3.6500845999999996,6.07440478,1.85714276,4.0451611,53.9544658,62.478443600000006,3.76250006,10.070865779999998,33.857202,33.276252,37.85538,58.7429616,35.178666,34.027798600000004,33.3348382,33.9209,46.5714598,18.700476,41.183010800000005,69.028412,96.02888999999999,41.2453998,49.592179599999994,26.870739800000003,28.9434484,42.291548,83.666664,158.76,29.003774399999998,32.798157,38.2409464,68.8151776,10.0523808,51.4451616,277.54756399999997,349.11305600000003,36.3783654,77.722832,141.737119,93.51574839999999,122.430642,186.268884,137.041334,100.378112,108.79959799999999,131.39614360000002,143.592824,49.051588,119.9690308,239.56553200000002,334.875532,142.09548,160.838448,21.4940966,21.415368,20.1905772,27.878332200000003,81.68339639999999,26.5910936,28.200887200000004,22.0715446,21.0264461,28.946730000000002,18.9698234,77.571754,63.393074,19.0414908,27.1216992,20.874572399999998,34.3006342,36.6630656,45.981362000000004,115.745306,32.1797556,32.890382200000005,31.0913392,49.005034,27.921858999999998,44.904726,115.202652,103.382728,26.8658572,48.960846,110.397378,118.52758800000001,109.962202,97.298854,137.65717,95.63248399999999,99.04024559999999,106.6763456,109.0644256,134.40434,92.63419900000001,136.030772,104.167344,103.404028,98.8408996
2021-02-18,3.10401929,2.9634484,3.5911339,10.466666489999998,26.36,4.62830198,4.90414736,3.2417936,5.1860119099999995,1.80952372,3.34838695,49.9963851,54.9350542,3.89879817,8.346456409999998,33.213654500000004,32.494344,37.619215,58.4266652,33.8939995,34.0537107,33.2195229,33.63698,45.8879331,18.4823015,39.921935600000005,66.68285900000001,93.461975,40.8456881,49.2161822,24.2503221,27.5265518,39.8872185,79.666664,154.92000000000002,26.630189299999998,31.0133645,35.706936299999995,64.9971722,9.1404761,48.2451612,271.344408,336.082242,32.7158658,72.02243899999999,135.5320855,93.0089088,117.784099,184.413698,132.882668,100.200564,107.47101099999999,126.7457542,141.168738,49.146826000000004,119.3816116,236.849254,329.577434,135.994165,158.43982599999998,21.0501112,21.1017005,20.1535839,23.9765069,78.2431398,24.680619200000002,25.759133400000003,21.1962937,19.61977345,29.0110935,18.030394299999998,74.855028,57.820362,19.4929946,24.1901664,20.0419193,33.0517099,36.150525200000004,44.367364,116.392732,29.988910699999998,31.7330299,30.3444864,47.290967,26.1794205,42.5770495,113.973069,101.227491,25.595704400000002,46.308407,109.81862100000001,116.26140600000001,108.852169,95.502093,137.38061,94.2878655,97.5770792,105.5485132,107.9522232,131.19119,91.37637550000001,135.334464,103.871013,102.495661,97.3138412
2021-02-19,2.1543407,2.086207,3.4,2.6666667,18.8,2.4150944,1.9815668,2.0169206,2.5208333,1.6666666,1.2580645,38.122143,32.304886,4.3076925,3.1732283,31.283012,30.14862,36.91072,57.477776,30.04,34.131447,32.873577,32.78522,43.837353,17.827778,36.13871,59.6462,85.76123,39.646553,48.08819,16.389069,23.275862,32.67423,67.666664,143.4,19.509434,25.658987,28.104906,53.543156,6.404762,38.64516,252.73494,296.9898,21.728367,54.92126,116.916985,91.48839,103.84447,178.84814,120.40667,99.66792,103.48525,112.794586,133.89648,49.43254,117.619354,228.70042,313.68314,117.69022,151.24396,19.718155,20.160698,20.042604,12.271031,67.92237,18.949196,18.433872,18.570541,15.3997555,29.204184,15.212107,66.70485,41.102226,20.847506,15.395568,17.54396,29.304937,34.612904,39.52537,118.33501,23.416376,28.260973,28.103928,42.148766,20.952105,35.59402,110.28432,94.76178,21.785246,38.35109,108.08235,109.46286,105.52207,90.11181,136.55093,90.25401,93.18758,102.165016,104.615616,121.55174,87.602905,133.24554,102.98202,99.77056,92.732666
2021-02-20,2.1543407,2.086207,3.4,2.6666667,18.8,2.4150944,1.9815668,2.0169206,2.5208333,1.6666666,1.2580645,38.122143,32.304886,4.3076925,3.1732283,31.283012,30.14862,36.91072,57.477776,30.04,34.131447,32.873577,32.78522,43.837353,17.827778,36.13871,59.6462,85.76123,39.646553,48.08819,16.389069,23.275862,32.67423,67.666664,143.4,19.509434,25.658987,28.104906,53.543156,6.404762,38.64516,252.73494,296.9898,21.728367,54.92126,116.916985,91.48839,103.84447,178.84814,120.40667,99.66792,103.48525,112.794586,133.89648,49.43254,117.619354,228.70042,313.68314,117.69022,151.24396,19.718155,20.160698,20.042604,12.271031,67.92237,18.949196,18.433872,18.570541,15.3997555,29.204184,15.212107,66.70485,41.102226,20.847506,15.395568,17.54396,29.304937,34.612904,39.52537,118.33501,23.416376,28.260973,28.103928,42.148766,20.952105,35.59402,110.28432,94.76178,21.785246,38.35109,108.08235,109.46286,105.52207,90.11181,136.55093,90.25401,93.18758,102.165016,104.615616,121.55174,87.602905,133.24554,102.98202,99.77056,92.732666
2021-02-21,2.1543407,2.086207,3.4,2.6666667,18.8,2.4150944,1.9815668,2.0169206,2.5208333,1.6666666,1.2580645,38.122143,32.304886,4.3076925,3.1732283,31.283012,30.14862,36.91072,57.477776,30.04,34.131447,32.873577,32.78522,43.837353,17.827778,36.13871,59.6462,85.76123,39.646553,48.08819,16.389069,23.275862,32.67423,67.666664,143.4,19.509434,25.658987,28.104906,53.543156,6.404762,38.64516,252.73494,296.9898,21.728367,54.92126,116.916985,91.48839,103.84447,178.84814,120.40667,99.66792,103.48525,112.794586,133.89648,49.43254,117.619354,228.70042,313.68314,117.69022,151.24396,19.718155,20.160698,20.042604,12.271031,67.92237,18.949196,18.433872,18.570541,15.3997555,29.204184,15.212107,66.70485,41.102226,20.847506,15.395568,17.54396,29.304937,34.612904,39.52537,118.33501,23.416376,28.260973,28.103928,42.148766,20.952105,35.59402,110.28432,94.76178,21.785246,38.35109,108.08235,109.46286,105.52207,90.11181,136.55093,90.25401,93.18758,102.165016,104.615616,121.55174,87.602905,133.24554,102.98202,99.77056,92.732666
2021-02-22,6.6633843625,4.854741375,4.768299,12.875000362500002,20.5,9.51415085,8.14228095,5.611569275000001,6.4056916375,3.955357025,5.0524194375,40.741223,41.955934625,5.9326924375,11.913386012499998,34.11976175,32.497700625,38.365857874999996,58.33749775,30.49,35.482468625,34.837171874999996,34.775033,46.317511375,20.066071625,38.31371,60.395360000000004,87.26391749999999,40.1416755,49.285483,20.053056124999998,24.2827585,31.31288925,73.66666475,137.375,25.997641,30.573157375,29.45315025,52.790923375000006,8.577380875,38.951611875,243.00555624999998,291.06069375,22.082333249999998,60.141732499999996,117.67467562499999,94.68454,106.45577625,179.3013825,118.6766695,101.327355,104.98492375,113.334433375,136.9329925,52.44990125,120.22029475000001,226.1612925,311.34453874999997,118.8411625,152.03882625,26.415152624999997,24.415220375,22.053089,26.837760875,71.53093625,32.6518415,29.255998,24.575953374999997,20.5002076875,33.218054375,21.128689875,69.70508874999999,49.891067750000005,23.9782535,29.048512625,20.303062875,29.362505374999998,32.86688975,42.63025575,114.769605625,28.58803275,31.987940125,29.083777,40.903529,22.912637375,35.162213125,107.0371175,93.52400375,21.8635115,41.37418075,108.42821,109.04901875,105.4990625,90.964078125,137.37959125,91.8749,94.1529725,102.724279,104.77330775,120.48570624999999,87.57288062500001,133.94015125,103.50123375000001,99.815865,93.713678375
2021-02-23,11.172428025,7.6232757499999995,6.136597999999999,23.083334025000003,22.2,16.6132073,14.302995099999999,9.206217950000001,10.290549975,6.24404745,8.846774375,43.360303,51.60698325,7.557692375,20.653543725,36.9565115,34.84678125,39.820995749999994,59.197219499999996,30.939999999999998,36.83349025,36.800766749999994,36.764846000000006,48.79766975,22.30436525,40.488710000000005,61.14452,88.766605,40.636798,50.482776,23.71704325,25.289655,29.9515485,79.6666655,131.35,32.485848000000004,35.487327750000006,30.8013945,52.03869075,10.74999975,39.25806375,233.2761725,285.1315875,22.436299499999997,65.362205,118.43236625,97.88069,109.0670825,179.754625,116.946669,102.98679,106.48459749999999,113.87428075,139.969505,55.467262500000004,122.8212355,223.622165,309.00593749999996,119.992105,152.83369249999998,33.11215025,28.66974275,24.063574,41.40449075,75.13950249999999,46.354487,40.078124,30.581365749999996,25.600659874999998,37.231924750000005,27.04527275,72.7053275,58.6799095,27.109001,42.701457250000004,23.06216575,29.42007375,31.1208755,45.735141500000005,111.20420125,33.7596895,35.714907249999996,30.063626,39.658292,24.87316975,34.73040625,103.789915,92.2862275,21.941777000000002,44.3972715,108.77407000000001,108.6351775,105.476055,91.81634625000001,138.2082525,93.49579,95.118365,103.283542,104.9309995,119.41967249999999,87.54285625,134.6347625,104.0204475,99.86117,94.69469074999999
2021-02-24,15.6814716875,10.391810125,7.504897,33.2916676875,23.9,23.71226375,20.463709249999997,12.800866625000001,14.1754083125,8.532737874999999,12.6411293125,45.979383,61.258031875,9.182692312499999,29.393701437499992,39.79326125,37.195861875,41.276133625,60.056941249999994,31.39,38.184511875,38.764361625,38.754659000000004,51.277828125,24.542658875,42.66371,61.89368,90.2692925,41.1319205,51.680068999999996,27.381030375,26.2965515,28.59020775,85.66666624999999,125.325,38.974055,40.401498125,32.14963875,51.286458125,12.922618625000002,39.564515625,223.54678875,279.20248125,22.79026575,70.5826775,119.190056875,101.07684,111.67838875,180.2078675,115.2166685,104.646225,107.98427124999999,114.41412812499999,143.00601749999998,58.484623750000004,125.42217625,221.08303750000002,306.66733625,121.1430475,153.62855875,39.809147874999994,32.924265125000005,26.074059,55.971220625,78.74806875,60.057132499999994,50.90025000000001,36.586778124999995,30.701112062500002,41.245795125,32.961855625,75.70556625,67.46875125,30.2397485,56.35440187499999,25.821268625,29.477642125,29.374861250000002,48.840027250000006,107.638796875,38.931346250000004,39.441874375,31.043475,38.413055,26.833702125000002,34.298599375,100.5427125,91.04845125,22.020042500000002,47.42036225,109.11993000000001,108.22133625000001,105.4530475,92.668614375,139.03691375,95.11668,96.08375749999999,103.842805,105.08869125,118.35363875,87.512831875,135.32937375,104.53966125,99.906475,95.675703125
2021-02-25,20.19051535,13.160344499999999,8.873196,43.500001350000005,25.6,30.8113202,26.624423399999998,16.3955153,18.06026665,10.821428300000001,16.435484250000002,48.598462999999995,70.90908049999999,10.807692249999999,38.13385914999999,42.630010999999996,39.544942500000005,42.7312715,60.916663,31.84,39.5355335,40.7279565,40.744472,53.7579865,26.780952499999998,44.838710000000006,62.64284000000001,91.77198,41.627043,52.877362,31.0450175,27.303448,27.228867,91.66666699999999,119.30000000000001,45.462262,45.3156685,33.497883,50.534225500000005,15.095237500000001,39.8709675,213.817405,273.273375,23.144232,75.80315,119.94774749999999,104.27299,114.289695,180.66111,113.48666800000001,106.30565999999999,109.483945,114.9539755,146.04253,61.501985000000005,128.023117,218.54391,304.328735,122.29399000000001,154.423425,46.5061455,37.1787875,28.084544,70.5379505,82.356635,73.759778,61.722376000000004,42.5921905,35.80156425,45.2596655,38.8784385,78.705805,76.257593,33.370496,70.0073465,28.5803715,29.535210499999998,27.628847,51.944913,104.0733925,44.103003,43.1688415,32.023324,37.167818,28.7942345,33.8667925,97.29551000000001,89.810675,22.098308000000003,50.443453,109.46579,107.807495,105.43003999999999,93.5208825,139.86557499999998,96.73757,97.04915,104.402068,105.24638300000001,117.287605,87.4828075,136.02398499999998,105.058875,99.95178,96.65671549999999
2021-02-26,24.699559012499996,15.928878874999999,10.241495,53.70833501250001,27.299999999999997,37.91037665,32.78513755,19.990163975,21.945124987499998,13.110118725,20.2298391875,51.217543,80.560129125,12.432692187499999,46.87401686249999,45.46676075,41.894023125000004,44.186409375,61.77638475,32.29,40.886555125,42.691551374999996,42.734285,56.238144875,29.019246125000002,47.01371,63.392,93.27466749999999,42.122165499999994,54.074655,34.709004625,28.3103445,25.86752625,97.66666774999999,113.275,51.950469000000005,50.229838875000006,34.84612725,49.781992875,17.267856375,40.177419375,204.08802125,267.34426875,23.498198249999998,81.0236225,120.705438125,107.46914,116.90100125000001,181.1143525,111.7566675,107.96509499999999,110.98361875,115.493822875,149.0790425,64.51934625000001,130.62405775000002,216.0047825,301.99013375,123.44493250000001,155.21829125,53.203143125,41.433309875000006,30.095028999999997,85.10468037499999,85.96520124999999,87.4624235,72.544502,48.59760287499999,40.9020164375,49.273535875,44.795021375,81.70604374999999,85.04643475,36.5012435,83.660291125,31.339474374999998,29.592778875,25.88283275,55.04979875000001,100.507988125,49.27465975,46.895808625,33.003173000000004,35.922581,30.754766875,33.434985624999996,94.04830749999999,88.57289875000001,22.1765735,53.46654375,109.81165,107.39365375,105.4070325,94.37315062500001,140.69423625,98.35846,98.0145425,104.961331,105.40407475,116.22157125,87.45278312500001,136.71859625,105.57808875,99.997085,97.637727875
2021-02-27,29.208602674999998,18.697413249999997,11.609793999999999,63.916668675000004,29.0,45.0094331,38.9458517,23.58481265,25.829983325,15.398809149999998,24.024194125,53.836622999999996,90.21117774999999,14.057692124999999,55.614174574999986,48.3035105,44.24310375,45.64154725,62.6361065,32.74,42.23757675,44.65514625,44.724098,58.718303250000005,31.25753975,49.18871,64.14116,94.777355,42.617287999999995,55.271947999999995,38.37299175,29.317241,24.5061855,103.6666685,107.25,58.438676,55.14400925000001,36.1943715,49.02976025,19.440475250000002,40.48387125,194.3586375,261.4151625,23.8521645,86.244095,121.46312875,110.66529,119.5123075,181.56759499999998,110.026667,109.62453,112.4832925,116.03367025,152.115555,67.5367075,133.2249985,213.46565500000003,299.65153250000003,124.595875,156.0131575,59.90014074999999,45.68783225,32.105514,99.67141025000001,89.5737675,101.16506899999999,83.36662800000002,54.60301525,46.002468625,53.287406250000004,50.71160424999999,84.7062825,93.83527649999999,39.631991,97.31323574999999,34.09857725,29.65034725,24.1368185,58.1546845,96.94258375,54.4463165,50.62277575,33.983022,34.677344,32.71529925,33.00317875,90.801105,87.33512250000001,22.254839,56.489634499999994,110.15751,106.97981250000001,105.384025,95.22541875,141.5228975,99.97935,98.979935,105.520594,105.5617665,115.15553750000001,87.42275875000001,137.4132075,106.0973025,100.04239,98.61874025
2021-02-28,33.7176463375,21.465947625,12.978093,74.1250023375,30.7,52.10848955,45.10656585,27.179461325,29.7148416625,17.687499575,27.8185490625,56.455703,99.86222637499998,15.6826920625,64.35433228749999,51.14026025,46.592184375,47.096685125,63.495828249999995,33.19,43.588598375,46.618741125,46.713911,61.198461625,33.495833375000004,51.36371,64.89032,96.28004250000001,43.112410499999996,56.469241,42.036978875,30.3241375,23.14484475,109.66666925,101.225,64.926883,60.05817962500001,37.54261575,48.277527625,21.613094125000003,40.790323125,184.62925374999998,255.48605625,24.20613075,91.4645675,122.220819375,113.86144,122.12361375,182.0208375,108.2966665,111.283965,113.98296625,116.573517625,155.1520675,70.55406875,135.82593925,210.92652750000002,297.31293125,125.7468175,156.80802375,66.597138375,49.94235462500001,34.115999,114.238140125,93.18233375,114.86771449999999,94.18875400000002,60.608427625,51.1029208125,57.301276625,56.628187125,87.70652125000001,102.62411825,42.7627385,110.966180375,36.857680125,29.707915625000002,22.390804250000002,61.25957025,93.377179375,59.617973250000006,54.349742875,34.962871,33.432107,34.675831625,32.571371875,87.5539025,86.09734625,22.3331045,59.512725249999995,110.50337,106.56597125,105.3610175,96.07768687500001,142.35155874999998,101.60024,99.94532749999999,106.079857,105.71945825,114.08950375,87.392734375,138.10781874999998,106.61651624999999,100.087695,99.599752625
2021-03-01,38.22669,24.234482,14.346392,84.333336,32.4,59.207546,51.26728,30.77411,33.5997,19.97619,31.612904,59.074783,109.513275,17.307692,73.09449,53.97701,48.941265,48.551823,64.35555,33.64,44.93962,48.582336,48.703724,63.67862,35.734127,53.53871,65.63948,97.78273,43.607533,57.666534,45.700966,31.331034,21.783504,115.66667,95.2,71.41509,64.97235,38.89086,47.525295,23.785713,41.096775,174.89987,249.55695,24.560097,96.68504,122.97851,117.05759,124.73492,182.47408,106.566666,112.9434,115.48264,117.113365,158.18858,73.57143,138.42688,208.3874,294.97433,126.89776,157.60289,73.294136,54.196877,36.126484,128.80487,96.7909,128.57036,105.01088,66.61384,56.203373,61.315147,62.54477,90.70676,111.41296,45.893486,124.619125,39.616783,29.765484,20.64479,64.364456,89.811775,64.78963,58.07671,35.94272,32.18687,36.636364,32.139565,84.3067,84.85957,22.41137,62.535816,110.84923,106.15213,105.33801,96.929955,143.18022,103.22113,100.91072,106.63912,105.87715,113.02347,87.36271,138.80243,107.13573,100.133,100.580765
